fecha;hora;ad_name;ad_set_name;campanya;impresiones;clics;leads;inversion
2019-04-23;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;59;2;0;0.4
2019-04-09;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;61;2;0;0.54
2019-04-19;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;77;2;0;0.66
2019-04-15;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;30;2;0;0.28
2019-04-14;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;195;6;0;2.01
2019-04-07;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;55;1;0;0.61
2019-04-11;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;87;1;0;0.69
2019-04-24;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;93;2;0;0.9
2019-04-19;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;58;1;0;0.63
2019-04-13;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;70;3;0;1.1
2019-04-19;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;71;4;0;0.64
2019-04-08;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;80;1;0;0.76
2019-04-13;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;56;2;0;1.25
2019-04-09;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;101;1;0;0.71
2019-04-05;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;32;1;0;0.15
2019-04-27;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;52;1;0;0.61
2019-04-11;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;61;2;0;0.29
2019-04-10;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;16;1;0;0.18
2019-04-10;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;13;1;0;0.11
2019-04-17;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;178;4;0;1.55
2019-04-19;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;314;5;0;2.51
2019-04-22;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;23;1;0;0.28
2019-04-08;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;54;2;0;0.45
2019-04-08;8;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;69;1;0;0.88
2019-04-16;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;46;2;0;0.5
2019-04-08;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;63;2;0;0.41
2019-04-10;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;57;1;0;0.48
2019-04-08;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;51;5;0;0.55
2019-04-21;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;29;3;0;0.18
2019-04-18;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;43;2;0;0.4
2019-04-02;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;36;1;0;0.38
2019-04-18;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;150;3;0;1.56
2019-04-05;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;18;1;0;0.21
2019-04-07;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;160;4;0;1.25
2019-04-07;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;91;2;0;0.85
2019-04-24;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;9;1;0;0.25
2019-04-23;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;36;1;0;0.25
2019-04-21;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;20;3;0;0.24
2019-04-12;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;103;2;0;1.45
2019-04-19;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;237;2;0;1.79
2019-04-05;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;42;2;0;0.29
2019-04-20;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;41;1;0;0.45
2019-04-23;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;14;1;0;0.09
2019-04-01;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;217;7;0;2.51
2019-04-29;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;119;2;0;1.11
2019-04-29;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;10;2;0;0.13
2019-04-12;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;25;1;0;0.2
2019-04-06;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;98;1;0;0.74
2019-04-14;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;176;2;0;1.88
2019-04-16;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;104;3;0;1.11
2019-04-26;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;28;1;0;0.18
2019-04-17;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;155;3;0;1.31
2019-04-10;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;90;2;0;0.58
2019-04-08;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;38;3;0;0.53
2019-04-29;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;70;1;0;0.53
2019-04-18;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;104;3;0;1
2019-04-14;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;89;3;0;0.92
2019-04-19;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;157;1;0;1.53
2019-04-11;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;84;2;0;0.44
2019-04-15;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;53;3;0;0.54
2019-04-30;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;49;1;0;0.49
2019-04-21;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;38;1;0;0.38
2019-04-08;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;52;1;0;0.59
2019-04-14;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;145;2;0;1.36
2019-04-11;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;33;4;0;0.28
2019-04-01;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;115;4;0;1.05
2019-04-15;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;47;1;0;0.36
2019-04-22;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;44;2;0;0.33
2019-04-18;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;140;2;0;1.23
2019-04-10;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;119;3;0;0.86
2019-04-23;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;58;1;0;0.53
2019-04-10;5;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;10;1;0;0.03
2019-04-18;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;137;1;0;1.11
2019-04-15;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;20;1;0;0.19
2019-04-26;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;13;1;0;0.53
2019-04-06;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;122;2;0;1.46
2019-04-07;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;123;2;0;1.03
2019-04-13;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;108;5;0;1.05
2019-04-12;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;75;5;1;0.43
2019-04-30;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;77;1;0;0.75
2019-04-08;3;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;10;1;0;0.21
2019-04-10;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;190;2;0;1.3
2019-04-10;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;158;1;0;1.24
2019-04-17;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;148;1;0;1.23
2019-04-19;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;275;1;0;2.35
2019-04-14;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;118;4;0;1.3
2019-04-26;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;26;2;0;0.78
2019-04-10;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;164;4;0;1.39
2019-04-13;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;52;1;0;0.48
2019-04-08;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;17;2;0;0.31
2019-04-19;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;269;3;0;3
2019-04-10;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;115;6;0;0.89
2019-04-16;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;32;1;0;0.38
2019-04-18;8;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;44;1;0;0.33
2019-04-10;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;95;1;0;0.7
2019-04-04;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;11;1;0;0.09
2019-04-26;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;14;1;0;0.16
2019-04-13;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;52;1;0;0.44
2019-04-30;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;95;3;0;1.11
2019-04-14;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;372;4;0;3.69
2019-04-08;5;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;13;1;0;0.11
2019-04-24;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;19;1;0;0.13
2019-04-27;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;17;1;0;0.33
2019-04-02;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;22;2;0;0.23
2019-04-03;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;35;1;0;0.41
2019-04-13;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;58;1;0;0.48
2019-04-10;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;7;4;1;0.06
2019-04-13;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;58;2;0;0.51
2019-04-17;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;100;3;1;1.45
2019-04-13;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;59;3;0;0.6
2019-04-16;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;117;2;0;0.96
2019-04-04;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;18;3;0;0.08
2019-04-05;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;29;1;0;0.34
2019-04-21;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;107;2;0;0.94
2019-04-07;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;129;2;0;1.2
2019-04-03;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;30;3;0;0.36
2019-04-13;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;58;1;0;0.45
2019-04-19;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;75;2;0;0.96
2019-03-25;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;127;3;0;1.59
2019-03-19;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;68;2;0;0.88
2019-03-22;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;107;1;0;1.76
2019-03-20;5;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;94;4;0;1.05
2019-03-22;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;37;3;0;0.44
2019-03-29;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;87;1;0;1.08
2019-03-18;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;146;1;0;2.13
2019-03-19;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;96;4;0;1.84
2019-03-23;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;66;1;0;0.75
2019-03-31;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;84;4;0;1.1
2019-03-21;8;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;264;8;1;3.52
2019-03-27;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;153;2;0;1.95
2019-03-22;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;97;3;0;1.48
2019-03-28;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;84;2;0;0.94
2019-03-23;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;110;3;0;1.65
2019-03-22;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;128;5;0;1.26
2019-03-18;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;102;3;0;1.36
2019-03-27;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;224;5;0;2.59
2019-03-31;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;187;5;1;2.7
2019-03-25;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;168;2;0;1.86
2019-03-18;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;208;4;0;2.98
2019-03-22;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;113;2;0;1.33
2019-03-21;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;45;1;0;0.96
2019-03-23;5;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;10;1;0;0.25
2019-03-22;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;148;2;0;1.86
2019-03-22;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;162;1;0;2.18
2019-03-28;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;167;4;0;2.28
2019-03-25;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;169;5;0;2.15
2019-03-24;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;251;4;0;2.69
2019-03-23;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;49;1;0;0.53
2019-03-21;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;271;4;0;2.65
2019-03-29;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;82;4;0;1.01
2019-03-24;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;93;2;0;1.53
2019-03-18;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;39;1;0;0.48
2019-03-21;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;230;5;0;2.47
2019-03-23;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;66;2;0;1.26
2019-03-27;6;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;20;1;0;0.2
2019-03-28;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;105;1;0;1.89
