date, pm25, pm10, o3, no2, so2, co
2019/8/23, 54, 15, 36, 9, 2, 
2019/8/24, 60, 15, 33, 5, 2, 
2019/8/25, 70, 16, 38, 7, 2, 
2019/8/26, 76, 14, 34, 7, 2, 
2019/8/27, 60, 13, 31, 12, 2, 
2019/8/28, 58, 16, 34, 14, 3, 
2019/8/29, 66, 17, 29, 13, 2, 
2019/8/30, 66, 18, 38, 13, 2, 
2019/8/31, 68, 18, 52, 7, 2, 
2019/9/1, 67, 14, 32, 10, 2, 
2019/9/2, 58, 11, 28, 8, 2, 
2019/9/3, 52, 13, 32, 10, 2, 
2019/9/4, 53, 14, 29, 9, 2, 
2019/9/5, 53, 11, 26, 8, 2, 
2019/9/6, 39, 11, 30, 5, 2, 
2019/9/7, 49, 14, 33, 5, 2, 
2019/9/8, 55, 14, 33, 10, 2, 
2019/9/9, 54, 18, 28, 6, 2, 
2019/9/10, 54, 9, 34, 6, 2, 
2019/9/11, 30, 12, 41, 5, 2, 
2019/9/12, 56, 15, 42, 3, 2, 
2019/9/13, 60, 15, 50, 5, 2, 
2019/9/14, 65, 19, 37, 5, , 
2019/9/15, 75, 30, 38, 8, 1, 
2019/9/16, 85, 31, 22, 17, 3, 
2019/9/17, 103, 23, 32, 15, 2, 
2019/9/18, 72, 26, 38, 15, 2, 
2019/9/19, 80, 23, 40, 10, 2, 
2019/9/20, 77, 19, 34, 8, 2, 
2019/9/21, 65, 15, 23, 2, 2, 
2019/9/22, 58, 9, 26, 11, 2, 
2019/9/23, 30, 15, 31, 11, 4, 
2019/9/24, 51, 14, 24, 10, 3, 
2019/9/25, 39, 16, 30, 9, 2, 
2019/9/26, 56, 19, 31, 11, 2, 
2019/9/27, 67, 20, 32, 7, 2, 
2019/9/28, 63, 20, 31, 11, 1, 
2019/9/29, 62, 21, 37, 7, 2, 
2019/9/30, 84, 29, 31, 12, 3, 
2019/4/1, 61, 25, 15, 22, 2, 
2019/4/2, 95, 21, 38, 13, 2, 
2019/4/3, 72, 12, 32, 12, 2, 
2019/4/4, 43, 16, 29, 17, 2, 
2019/4/5, 63, 8, 36, 4, 2, 
2019/4/6, 23, 3, 39, 3, 2, 
2019/4/7, 9, 4, 31, 7, 2, 
2019/4/8, 16, 6, 36, 6, , 
2019/4/9, 18, 7, 33, 11, 2, 
2019/4/10, 15, 9, 30, 16, 2, 
2019/4/11, 38, 15, 32, 17, 2, 
2019/4/12, 49, 19, 36, 20, 2, 
2019/4/13, 64, 19, 31, 15, 1, 
2019/4/14, 60, 22, 42, 13, 1, 
2019/4/15, 61, 25, 42, 13, 2, 
2019/4/16, 77, 23, 41, 9, 2, 
2019/4/17, 71, 20, 37, 4, 2, 
2019/4/18, 71, 13, 47, 4, , 
2019/4/19, 65, 19, 47, 2, 2, 
2019/4/20, 75, 20, 44, 1, 2, 
2019/4/21, 69, 19, 33, 11, 2, 
2019/4/22, 78, 26, 33, 15, 2, 
2019/4/23, 85, 11, 33, 9, 2, 
2019/4/24, 38, 10, 32, 6, 2, 
2019/4/25, 30, 9, 26, 11, 2, 
2019/4/26, 29, 12, 35, 11, 2, 
2019/4/27, 37, 14, 36, 8, 2, 
2019/4/28, 54, 14, 32, 8, 2, 
2019/4/29, 59, 18, 30, 12, 2, 
2019/4/30, 66, 20, 24, 2, 2, 
2019/5/1, 59, 15, 25, 16, 2, 
2019/5/2, 62, 17, 25, 14, 2, 
2019/5/3, 64, 14, 32, 9, 2, 
2019/5/4, 49, 9, 33, 8, 2, 
2019/5/5, 42, 15, 34, 11, 2, 
2019/5/6, 52, 23, 39, 11, 2, 
2019/5/7, 88, 30, 22, 5, 2, 
2019/5/8, 97, 17, 25, 7, 2, 
2019/5/9, 30, 10, 20, 8, 2, 
2019/5/10, 21, 15, 37, 8, 2, 
2019/5/11, 53, 14, 27, 10, 2, 
2019/5/12, 49, 16, 40, 10, 2, 
2019/5/13, 57, 19, 35, 11, 2, 
2019/5/14, 59, 23, 44, 12, 2, 
2019/5/15, 64, 23, 41, 10, 2, 
2019/5/16, 60, 20, 32, 5, 2, 
2019/5/17, 49, 14, 28, 12, 2, 
2019/5/18, 30, 10, 33, 7, 1, 
2019/5/19, 32, 11, 34, 10, 1, 
2019/5/20, 24, 14, 27, 12, 2, 
2019/5/21, 54, 15, 32, 12, 2, 
2019/5/22, 56, 17, 36, 13, 3, 
2019/5/23, 64, 16, 31, 11, 2, 
2019/5/24, 59, 13, 29, 9, 2, 
2019/5/25, 57, 9, 25, 9, 2, 
2019/5/26, 43, 11, 38, 14, 2, 
2019/5/27, 49, 19, 21, 16, 3, 
2019/5/28, 71, 14, 25, 11, 2, 
2019/5/29, 41, 14, 24, 15, 2, 
2019/5/30, 44, 20, 28, 17, 3, 
2019/5/31, 59, 16, 32, 11, 3, 
2019/6/1, 47, 11, 37, 8, 2, 
2019/6/2, 32, 12, 36, 11, 2, 
2019/6/3, 40, 16, 36, 10, 2, 
2019/6/4, 58, 24, 33, 8, 2, 
2019/6/5, 72, 24, 28, 11, 2, 
2019/6/6, 48, 18, 37, 8, 2, 
2019/6/7, 53, 20, 31, 3, 2, 
2019/6/8, 49, 21, 33, 7, 2, 
2019/6/9, 52, 16, 34, 12, 3, 
2019/6/10, 49, 16, 28, 7, 2, 
2019/6/11, 47, 13, 37, 9, 1, 
2019/6/12, 29, 9, 34, 6, , 
2019/6/13, 33, 13, 28, 16, 2, 
2019/6/14, 50, 21, 35, 6, 2, 
2019/6/15, 45, 19, 30, 7, 2, 
2019/6/16, 64, 18, 30, 9, 1, 
2019/6/17, 63, 20, 52, 9, 1, 
2019/6/18, 58, 20, 15, 12, 3, 
2019/6/19, 58, , , , , 
2019/6/20, 71, , , 1, , 
2019/6/21, 58, , , , , 
2019/6/22, 52, , , , , 
2019/6/23, 54, 19, 33, 3, 2, 
2019/6/24, 49, 21, 25, 9, 2, 
2019/6/25, 66, 19, 33, 5, 2, 
2019/6/26, 57, 7, 30, 17, 2, 
2019/6/27, 40, 9, 27, 24, 2, 
2019/6/28, 48, 7, 34, 15, 2, 
2019/6/29, 37, 9, 36, 15, 2, 
2019/6/30, 41, 10, 29, 9, 2, 
2018/10/1, 61, 12, 28, 21, 2, 
2018/10/2, 45, 12, 19, 26, 4, 
2018/10/3, 49, 13, 23, 24, 2, 
2018/10/4, 50, 14, 24, 23, 2, 
2018/10/5, 48, 16, 45, 17, 2, 
2018/10/6, 55, 18, 85, 12, 2, 
2018/10/7, 56, 10, 16, 14, 2, 
2018/10/8, 27, 7, 42, 7, 1, 
2018/10/9, 19, 8, 16, 23, 2, 
2018/10/10, 34, 15, 14, 22, 3, 
2018/10/11, 68, 18, 19, 15, 2, 
2018/10/12, 68, 21, 19, 13, 2, 
2018/10/13, 68, 22, 19, 10, 2, 
2018/10/14, 65, 11, 16, 12, 2, 
2018/10/15, 36, 9, 21, 14, 2, 
2018/10/16, 34, 11, 16, 21, 2, 
2018/10/17, 43, 19, 20, 22, 2, 
2018/10/18, 76, 14, 12, 22, 2, 
2018/10/19, 48, 12, 25, 7, 2, 
2018/10/20, 62, 24, 27, 15, 2, 
2018/10/21, 83, 30, 21, 17, 3, 
2018/10/22, 96, 31, 15, 23, 2, 
2018/10/23, 99, 26, 10, 26, 3, 
2018/10/24, 88, 20, 4, 30, 3, 
2018/10/25, 82, 23, 3, 32, 3, 
2018/10/26, 84, 21, 14, 14, 2, 
2018/10/27, 68, 8, 20, 11, 2, 
2018/10/28, 28, 8, 19, 9, 1, 
2018/10/29, 24, 8, 14, 17, 2, 
2018/10/30, 36, 9, 16, 12, 2, 
2018/10/31, 37, 7, 12, 15, 2, 
2018/11/1, 32, 10, 4, 24, 4, 
2018/11/2, 56, 15, 15, 21, 3, 
2018/11/3, 60, 10, 13, 19, 2, 
2018/11/4, 50, 16, 18, 24, 3, 
2018/11/5, 65, 11, 20, 8, , 
2018/11/6, 39, 9, 17, 13, 2, 
2018/11/7, 26, 10, 10, 15, 2, 
2018/11/8, 38, 11, 19, 12, 2, 
2018/11/9, 39, 7, 17, 10, 1, 
2018/11/10, 24, 11, 3, 34, 2, 
2018/11/11, 38, 16, 18, 18, 2, 
2018/11/12, 67, 28, 17, 17, 2, 
2018/11/13, 91, 34, 22, 15, 2, 
2018/11/14, 97, 28, 16, 13, 2, 
2018/11/15, 83, 23, 12, 16, 2, 
2018/11/16, 75, 22, 17, 15, 2, 
2018/11/17, 76, 19, 20, 12, 2, 
2018/11/18, 64, 12, 19, 14, 2, 
2018/11/19, 57, 15, 18, 13, 2, 
2018/11/20, 59, 9, 20, 18, 3, 
2018/11/21, 47, 14, 4, 23, 3, 
2018/11/22, 66, 20, 7, 18, 2, 
2018/11/23, 75, 11, 12, 17, 2, 
2018/11/24, 48, 8, 23, 5, 2, 
2018/11/25, 32, 5, 23, 10, 2, 
2018/11/26, 26, 5, 16, 16, 2, 
2018/11/27, 33, 10, 10, 24, 3, 
2018/11/28, 54, 20, 5, 29, 3, 
2018/11/29, 73, 20, 15, 19, 1, 
2018/11/30, 67, 12, 14, 23, 1, 
2018/12/1, 58, 15, 6, 14, 1, 
2018/12/2, 56, , , , , 
2018/12/3, 70, 20, 3, 26, 2, 
2018/12/4, 80, 26, 3, 31, 2, 
2018/12/5, 104, 34, 5, 8, 2, 
2018/12/6, 90, 25, 6, 22, 2, 
2018/12/7, 85, 28, 9, 19, 2, 
2018/12/8, 73, 19, 12, 14, 2, 
2018/12/9, 49, 18, 10, 22, 4, 
2018/12/10, 67, 29, 5, 17, 2, 
2018/12/11, 92, 34, 14, 12, 2, 
2018/12/12, 85, 21, 18, 8, 2, 
2018/12/13, 50, 8, 27, 10, 2, 
2018/12/14, 19, 7, 16, 6, 2, 
2018/12/15, 33, 10, 20, 2, 2, 
2018/12/16, 26, 8, 13, 33, 4, 
2018/12/17, 38, 14, 17, 22, 2, 
2018/12/18, 61, 17, 18, 15, 2, 
2018/12/19, 40, 11, 12, 20, 2, 
2018/12/20, 41, 14, 10, 20, 2, 
2018/12/21, 44, 11, 10, 14, 2, 
2018/12/22, 45, 12, 8, 16, 2, 
2018/12/23, 72, 22, 3, 24, 2, 
2018/12/24, 83, 30, 10, 16, 2, 
2018/12/25, 66, 21, 6, 21, 2, 
2018/12/26, 86, 30, 5, 25, 3, 
2018/12/27, 99, 32, 6, 20, 2, 
2018/12/28, 93, 29, 9, 20, 3, 
2018/12/29, 88, 23, 10, 20, 4, 
2018/12/30, 70, , , , , 
2018/7/1, 53, 47, 27, 20, 2, 
2018/7/2, 60, 35, 23, 19, 2, 
2018/7/3, 59, 27, 27, 16, 1, 
2018/7/4, 62, 33, 23, 24, 2, 
2018/7/5, 49, 28, 30, 21, 1, 
2018/7/6, 51, 19, 25, 12, 1, 
2018/7/7, 50, 19, 28, 12, 1, 
2018/7/8, 47, 39, 30, 23, 2, 
2018/7/9, 52, 28, 29, 19, 1, 
2018/7/10, 53, 24, 23, 14, 2, 
2018/7/11, 54, 27, 23, 18, 2, 
2018/7/12, 58, 23, 20, 12, , 
2018/7/13, 55, 26, 20, 11, 1, 
2018/7/14, 58, 34, 23, 12, 1, 
2018/7/15, 68, 46, 29, 17, 1, 
2018/7/16, 54, 26, 24, 20, 1, 
2018/7/17, 42, 29, 21, 22, 1, 
2018/7/18, 48, 29, 32, 18, 1, 
2018/7/19, 54, 32, 36, 17, , 
2018/7/20, 59, 23, 36, 10, 1, 
2018/7/21, 57, 14, 44, 8, 1, 
2018/7/22, 38, 26, 36, 19, 1, 
2018/7/23, 39, 26, 36, 15, 1, 
2018/7/24, 53, 21, 36, 13, 2, 
2018/7/25, 53, 27, 41, 17, 3, 
2018/7/26, 65, 25, 35, 18, 3, 
2018/7/27, 56, 30, 45, 12, , 
2018/7/28, 62, 25, 45, 8, 3, 
2018/7/29, 63, 27, 31, 18, 3, 
2018/7/30, 65, 27, 29, 18, 3, 
2018/7/31, 64, 24, 33, 16, 2, 
2018/8/1, 60, 34, 30, 27, 2, 
2018/8/2, 60, 39, 36, 22, 4, 
2018/8/3, 66, 29, 46, 17, 2, 
2018/8/4, 58, 22, 68, 14, 2, 
2018/8/5, 51, 36, 44, 24, 8, 
2018/8/6, 62, 24, 45, 18, 3, 
2018/8/7, 62, 20, 34, 19, 2, 
2018/8/8, 54, 23, 38, 14, 2, 
2018/8/9, 54, 15, 42, 6, 2, 
2018/8/10, 40, 13, 40, 10, , 
2018/8/11, 36, 15, 34, 11, 1, 
2018/8/12, 53, 24, 42, 14, 2, 
2018/8/13, 56, 15, 32, 11, 2, 
2018/8/14, 52, 11, 32, 6, 1, 
2018/8/15, 26, 15, 31, 19, 1, 
2018/8/16, 39, 10, 46, 17, 1, 
2018/8/17, 29, 8, 37, 11, 1, 
2018/8/18, 21, 8, 44, 11, 1, 
2018/8/19, 25, 19, 48, 21, 2, 
2018/8/20, 33, 20, 53, 24, 2, 
2018/8/21, 34, 18, 67, 20, 1, 
2018/8/22, 36, 19, 55, 20, 1, 
2018/8/23, 45, 14, 42, 16, 1, 
2018/8/24, 37, 17, 42, 10, 1, 
2018/8/25, 40, 16, 43, 7, 1, 
2018/8/26, 34, 21, 35, 13, 1, 
2018/8/27, 47, 22, 36, 13, 1, 
2018/8/28, 45, 19, 34, 14, 1, 
2018/8/29, 41, 16, 32, 15, 1, 
2018/8/30, 40, 19, 31, 16, 2, 
2018/8/31, 47, 18, 31, 12, 1, 
2018/9/1, 41, 16, 32, 9, 1, 
2018/9/2, 37, 21, 27, 15, 1, 
2018/9/3, 50, 30, 28, 19, 1, 
2018/9/4, 51, 24, 29, 16, 2, 
2018/9/5, 50, 21, 29, 17, 2, 
2018/9/6, 50, 16, 30, 17, 2, 
2018/9/7, 40, 17, 30, 15, 2, 
2018/9/8, 39, 16, 33, 11, 2, 
2018/9/9, 36, 16, 34, 14, 2, 
2018/9/10, 36, 17, 30, 17, 1, 
2018/9/11, 40, 21, 29, 17, 1, 
2018/9/12, 51, 25, 19, 15, 2, 
2018/9/13, 52, , , , , 
2018/9/14, 50, , , , , 
2018/9/15, 32, , 32, 10, , 
2018/9/16, 21, 15, 22, 19, 2, 
2018/9/17, 33, 15, 25, 18, 2, 
2018/9/18, 37, 17, 26, 17, 2, 
2018/9/19, 37, 22, 23, 20, 2, 
2018/9/20, 57, 25, 25, 22, 2, 
2018/9/21, 62, 27, 28, 19, 1, 
2018/9/22, 71, 28, 16, 17, 2, 
2018/9/23, 72, , 17, 21, 3, 
2018/9/24, 62, 14, 26, 8, 2, 
2018/9/25, 38, 18, 33, 7, 2, 
2018/9/26, 60, 21, 30, 14, 2, 
2018/9/27, 50, 19, 20, 25, 2, 
2018/9/28, 67, 18, 32, 20, 2, 
2018/9/29, 59, 17, 33, 14, 2, 
2018/9/30, 52, 17, 21, 25, 3, 
2018/4/1, 30, 24, 36, 13, 2, 
2018/4/2, 49, 54, 28, 25, 2, 
2018/4/3, 72, 72, 32, 11, 1, 
2018/4/4, 65, 47, 28, 21, 3, 
2018/4/5, 47, 33, 33, 17, 2, 
2018/4/6, 58, 34, 32, 10, 2, 
2018/4/7, 76, 20, 32, 6, 1, 
2018/4/8, 48, 10, 40, 5, , 
2018/4/9, 21, 30, 33, 21, 2, 
2018/4/10, 31, 21, 37, 10, 1, 
2018/4/11, 22, 29, 34, 11, 2, 
2018/4/12, 34, 28, 33, 17, 2, 
2018/4/13, 44, 28, 36, 13, 1, 
2018/4/14, 64, 37, 34, 9, 1, 
2018/4/15, 71, 26, 30, 14, 2, 
2018/4/16, 41, 39, 25, 27, 4, 
2018/4/17, 55, 52, 28, 28, 4, 
2018/4/18, 74, 54, 41, 21, 2, 
2018/4/19, 96, 53, 41, 13, , 
2018/4/20, 109, 60, 34, 24, 2, 
2018/4/21, 115, 53, 29, 19, 3, 
2018/4/22, 101, 61, 27, 25, 3, 
2018/4/23, 99, 58, 43, 22, 3, 
2018/4/24, 96, 55, 36, 26, 2, 
2018/4/25, 92, 59, 28, 20, 2, 
2018/4/26, 98, 57, 33, 23, 2, 
2018/4/27, 111, 59, 33, 13, , 
2018/4/28, 142, 49, 36, 5, , 
2018/4/29, 96, 26, 34, 13, 2, 
2018/4/30, 37, 15, 35, 9, 2, 
2018/5/1, 32, 34, 31, 24, 2, 
2018/5/2, 51, 31, 26, 20, 2, 
2018/5/3, 42, 27, 26, 22, 3, 
2018/5/4, 39, 40, 31, 21, 2, 
2018/5/5, 63, 34, 38, 13, 2, 
2018/5/6, 71, 50, 30, 25, 3, 
2018/5/7, 103, 55, 31, 32, 3, 
2018/5/8, 98, 47, 37, 24, 2, 
2018/5/9, 98, 46, 27, 26, 2, 
2018/5/10, 114, 41, 31, 20, 2, 
2018/5/11, 83, 52, 34, 14, 1, 
2018/5/12, 108, 33, 37, 8, 1, 
2018/5/13, 62, 44, 29, 20, 2, 
2018/5/14, 60, 30, 32, 18, 1, 
2018/5/15, 42, 31, 29, 26, 5, 
2018/5/16, 57, 32, 34, 27, 2, 
2018/5/17, 53, 42, 39, 26, 3, 
2018/5/18, 77, 39, 43, 19, 2, 
2018/5/19, 87, 36, 44, 18, 2, 
2018/5/20, 84, 49, 43, 25, 2, 
2018/5/21, 95, 47, 37, 30, 2, 
2018/5/22, 90, 46, 38, 19, 2, 
2018/5/23, 108, 37, 40, 16, 2, 
2018/5/24, 79, 40, 36, 14, 1, 
2018/5/25, 71, 49, 31, 20, 1, 
2018/5/26, 78, 49, 26, 15, 2, 
2018/5/27, 80, , , , , 
2018/5/29, 85, 30, 35, 20, 2, 
2018/5/30, 65, 31, 33, 25, 2, 
2018/5/31, 68, 28, 33, 21, 2, 
2018/6/1, 69, 26, 31, 16, 1, 
2018/6/2, 74, 11, 35, 10, 1, 
2018/6/3, 54, 35, 30, 14, 2, 
2018/6/4, 61, 33, 32, 13, 1, 
2018/6/5, 44, 18, 32, 17, 2, 
2018/6/6, 35, 17, 32, 19, 2, 
2018/6/7, 39, 28, 37, 20, 3, 
2018/6/8, 62, 33, 32, 16, 2, 
2018/6/9, 74, , 32, 11, 1, 
2018/6/10, 60, 22, 30, 12, 1, 
2018/6/11, 50, 22, 30, 19, 2, 
2018/6/12, 40, 18, 35, 20, 2, 
2018/6/13, 40, 21, 29, 23, 2, 
2018/6/14, 40, 29, 31, 25, 2, 
2018/6/15, 47, 19, 30, 12, 1, 
2018/6/16, 49, 17, 30, 15, 1, 
2018/6/17, 40, 15, 24, 18, 2, 
2018/6/18, 32, 22, 21, 22, 2, 
2018/6/19, 44, 24, 25, 24, 2, 
2018/6/20, 43, 27, 30, 24, 2, 
2018/6/21, 41, 37, 31, 26, 2, 
2018/6/22, 56, 21, 32, 17, 1, 
2018/6/23, 49, 17, 31, 12, 2, 
2018/6/24, 39, 29, 28, 20, 1, 
2018/6/25, 52, 25, 33, 15, 1, 
2018/6/26, 51, 32, 35, 19, 1, 
2018/6/27, 51, 31, 31, 19, 1, 
2018/6/28, 57, 24, 32, 17, , 
2018/6/29, 53, 20, 32, 10, , 
2018/6/30, 42, 22, 29, 8, 1, 
2018/1/1, 26, 35, 22, 8, , 
2018/1/2, 40, 34, 17, 8, 1, 
2018/1/3, 40, 59, 16, 5, 1, 
2018/1/4, 48, 41, 21, 8, 1, 
2018/1/5, 41, 26, 16, 15, 1, 
2018/1/6, 62, 9, 22, 7, 1, 
2018/1/7, 22, 34, 13, 21, 2, 
2018/1/8, 64, 36, 18, 12, 2, 
2018/1/9, 59, 27, 22, 9, 2, 
2018/1/10, 33, 33, 26, 11, 1, 
2018/1/11, 29, 34, 19, 18, 2, 
2018/1/12, 41, 34, 14, 17, 1, 
2018/1/13, 59, 20, 23, 9, 2, 
2018/1/14, 26, 30, 16, 18, 1, 
2018/1/15, 48, 58, 19, 9, , 
2018/1/16, 51, 43, 20, 20, 4, 
2018/1/17, 49, 40, 14, 24, 1, 
2018/1/18, 68, 62, 7, 17, 3, 
2018/1/19, 92, 36, 20, 7, 2, 
2018/1/20, 43, 20, 21, 4, 1, 
2018/1/21, 22, 48, 16, 9, 1, 
2018/1/22, 50, 44, 9, 13, 2, 
2018/1/23, 68, 56, 10, 14, 2, 
2018/1/24, 99, 63, 10, 15, 2, 
2018/1/25, 149, 22, 16, 15, 2, 
2018/1/26, 35, 17, 20, 10, 1, 
2018/1/27, 26, 22, 24, 3, , 
2018/1/28, 58, 39, 17, 15, 4, 
2018/1/29, 81, 48, 12, 17, 2, 
2018/1/30, 99, 47, 13, 17, 2, 
2018/1/31, 97, 48, 10, 13, 2, 
2018/2/1, 101, 24, 21, 13, 2, 
2018/2/2, 29, 13, 26, 10, 2, 
2018/2/3, 18, 10, 21, 11, 2, 
2018/2/4, 31, 33, 14, 24, 2, 
2018/2/5, 70, 10, 16, 16, 1, 
2018/2/6, 32, 24, 22, 20, 2, 
2018/2/7, 44, 25, 23, 17, 2, 
2018/2/8, 41, 35, 23, 24, 2, 
2018/2/9, 55, 24, 30, 10, 1, 
2018/2/10, 26, 8, 25, 7, , 
2018/2/11, 21, 19, 15, 16, 2, 
2018/2/12, 33, 34, 24, 15, 2, 
2018/2/13, 43, 33, 23, 11, 1, 
2018/2/14, 40, 32, 18, 20, 2, 
2018/2/15, 50, 51, 8, 32, 4, 
2018/2/16, 105, 50, 10, 22, 1, 
2018/2/17, 118, 24, 23, 13, 1, 
2018/2/18, 61, 40, 17, 27, 3, 
2018/2/19, 79, 35, 24, 18, 2, 
2018/2/20, 62, 25, 22, 21, 2, 
2018/2/21, 37, 38, 20, 27, 2, 
2018/2/22, 66, 52, 21, 31, 2, 
2018/2/23, 83, 51, 27, 25, 1, 
2018/2/24, 94, 46, 28, 22, 1, 
2018/2/25, 104, 54, 24, 32, 4, 
2018/2/26, 95, 40, 28, 17, 1, 
2018/2/27, 78, 27, 20, 26, 2, 
2018/2/28, 68, 57, 19, 25, 2, 
2018/3/1, 145, 45, 26, 27, 3, 
2018/3/2, 89, 32, 33, 17, 2, 
2018/3/3, 64, 22, 28, 15, 1, 
2018/3/4, 57, 17, 27, 15, , 
2018/3/5, 36, 24, 31, 13, 1, 
2018/3/6, 28, 31, 27, 17, 2, 
2018/3/7, 32, 32, 22, 28, 2, 
2018/3/8, 58, 42, 21, 30, 2, 
2018/3/9, 75, 38, 22, 21, 2, 
2018/3/10, 67, 20, 32, 5, 1, 
2018/3/11, 42, 36, 31, 11, 1, 
2018/3/12, 31, 36, 25, 18, 2, 
2018/3/13, 49, 50, 16, 32, 5, 
2018/3/14, 84, 53, 33, 14, 1, 
2018/3/15, 70, 46, 29, 19, 2, 
2018/3/16, 50, 40, 29, 10, 2, 
2018/3/17, 45, 34, 32, 11, 3, 
2018/3/18, 44, 40, 29, 11, 1, 
2018/3/19, 54, 29, 30, 14, 2, 
2018/3/20, 50, 35, 34, 21, 3, 
2018/3/21, 59, 40, 32, 25, 3, 
2018/3/22, 59, 57, 30, 19, 1, 
2018/3/23, 63, 42, 35, 4, , 
2018/3/24, 32, 17, 30, 12, 1, 
2018/3/25, 20, 23, 28, 24, 2, 
2018/3/26, 32, 35, 25, 28, 2, 
2018/3/27, 47, 55, 24, 25, 1, 
2018/3/28, 60, 55, 24, 15, 2, 
2018/3/29, 57, 59, 36, 3, 1, 
2018/3/30, 54, 59, 39, 3, 1, 
2018/3/31, 43, 25, 31, 14, 2, 
2017/10/1, 42, 22, 19, 15, 2, 
2017/10/2, 51, 16, 16, 14, 2, 
2017/10/3, 43, 10, 19, 12, 2, 
2017/10/4, 26, 22, 14, 13, 2, 
2017/10/5, 55, 18, 16, 20, 3, 
2017/10/6, 40, 20, 22, 10, 1, 
2017/10/7, 53, 10, 21, 8, , 
2017/10/8, 36, 15, 27, 8, 1, 
2017/10/9, 42, 15, 25, 13, 2, 
2017/10/10, 45, 18, 25, 13, 2, 
2017/10/11, 53, 25, 33, 7, , 
2017/10/12, 81, 27, 30, 14, 1, 
2017/10/13, 81, 25, 30, 16, , 
2017/10/14, 76, 14, 24, 14, , 
2017/10/15, 48, 16, 19, 21, 2, 
2017/10/16, 41, 18, 23, 21, 1, 
2017/10/17, 54, 24, 22, 19, 2, 
2017/10/18, 57, 8, 18, 18, 2, 
2017/10/19, 20, 10, 17, 22, 2, 
2017/10/20, 24, 12, 19, 17, 1, 
2017/10/21, 42, 7, 20, 13, 1, 
2017/10/22, 23, 11, 18, 18, 1, 
2017/10/23, 26, 23, 17, 25, 3, 
2017/10/24, 49, 23, 17, 31, 4, 
2017/10/25, 53, 31, 21, 27, 2, 
2017/10/26, 82, 29, 17, 32, 3, 
2017/10/27, 58, 15, 20, 19, , 
2017/10/28, 43, 14, 21, 14, , 
2017/10/29, 43, 16, 16, 20, 2, 
2017/10/30, 38, 10, 24, 11, 1, 
2017/10/31, 29, 10, 23, 12, , 
2017/11/1, 36, 28, 12, 21, 2, 
2017/11/2, 59, 56, 13, 27, 2, 
2017/11/3, 105, 37, 20, 13, , 
2017/11/4, 68, 22, 27, 5, , 
2017/11/5, 16, 45, 27, 9, , 
2017/11/6, 32, 45, 24, 20, 2, 
2017/11/7, 45, 49, 22, 17, 2, 
2017/11/8, 49, 37, 27, 20, 2, 
2017/11/9, 32, 61, 20, 26, 3, 
2017/11/10, 56, 35, 21, 20, 1, 
2017/11/11, 41, 30, 19, 12, , 
2017/11/12, 34, 58, 28, 9, , 
2017/11/13, 38, 64, 18, 26, 3, 
2017/11/14, 58, 68, 15, 29, 3, 
2017/11/15, 79, 69, 16, 29, 2, 
2017/11/16, 91, 92, 16, 38, 3, 
2017/11/17, 142, 68, 14, 30, 1, 
2017/11/18, 122, 49, 23, 16, , 
2017/11/19, 110, 69, 14, 26, 2, 
2017/11/20, 125, 92, 8, 31, 3, 
2017/11/21, 120, , , , , 
2017/11/23, 113, 99, 8, 26, 3, 
2017/11/24, 97, 70, 15, 18, 1, 
2017/11/25, 77, 37, 20, 15, 2, 
2017/11/26, 41, 55, 14, 22, 2, 
2017/11/27, 66, 65, 9, 24, 3, 
2017/11/28, 88, 28, 9, 20, 1, 
2017/11/29, 74, 26, 17, 20, 3, 
2017/11/30, 34, 43, 20, 11, 1, 
2017/12/1, 37, 28, 25, 5, , 
2017/12/2, 24, 10, 24, 11, 1, 
2017/12/3, 23, 49, 15, 28, 4, 
2017/12/4, 72, 59, 8, 32, 3, 
2017/12/5, 93, 42, 14, 23, 2, 
2017/12/6, 84, 61, 11, 30, 4, 
2017/12/7, 120, 51, 14, 21, 3, 
2017/12/8, 93, 30, 12, 15, 1, 
2017/12/9, 72, 50, 22, 3, , 
2017/12/10, 57, 40, 27, 9, 1, 
2017/12/11, 32, 32, 16, 17, 2, 
2017/12/12, 38, 44, 13, 14, 1, 
2017/12/13, 49, 58, 19, 5, , 
2017/12/14, 48, 32, 19, 15, 1, 
2017/12/15, 31, 28, 20, 15, 2, 
2017/12/16, 34, 22, 23, 14, 2, 
2017/12/17, 30, 40, 14, 20, 2, 
2017/12/18, 53, 33, 19, 16, 2, 
2017/12/19, 55, 46, 9, 22, 2, 
2017/12/20, 90, 53, 11, 23, 2, 
2017/12/21, 104, 58, 5, 33, 5, 
2017/12/22, 99, 36, 7, 22, 1, 
2017/12/23, 73, 33, 12, 15, 1, 
2017/12/24, 80, 26, 16, 11, , 
2017/12/25, 71, 46, 21, 8, , 
2017/12/26, 50, 54, 25, 6, , 
2017/12/27, 39, 34, 22, 12, 3, 
2017/12/28, 36, 37, 17, 15, 1, 
2017/12/29, 45, 19, 18, 5, , 
2017/12/30, 28, , , , , 
2017/7/1, 8, 3, 29, 8, 5, 
2017/7/2, 9, 6, 25, 20, 3, 
2017/7/3, 14, 5, 22, 17, 3, 
2017/7/4, 9, 4, 27, 14, 4, 
2017/7/5, 10, 6, 22, 19, 3, 
2017/7/6, 21, 12, 27, 14, 2, 
