date, pm25, pm10, o3, no2, so2, co
2022/3/3, 56, 9, 26, 12, 2, 
2022/3/4, 33, 7, 30, 12, 2, 
2022/3/5, 23, 3, 31, 3, 2, 
2022/3/6, 16, 5, 22, 13, 2, 
2022/3/7, 23, 10, 21, 16, 2, 
2022/3/8, 38, 13, 25, 15, 3, 
2022/3/9, 47, 15, 34, 9, 3, 
2022/3/10, 51, 19, 29, 16, 2, 
2022/3/11, 63, 6, 32, 7, 1, 
2022/3/12, 18, 8, 31, 9, 3, 
2022/3/13, 35, 11, 37, 4, 2, 
2022/3/14, 40, 21, 37, 2, 2, 
2022/3/15, 67, 12, 35, 4, 3, 
2022/3/16, 45, 10, 34, 2, 2, 
2022/3/17, 40, 14, 31, 3, 2, 
2022/3/18, 47, 19, 33, 3, 2, 
2022/3/19, 66, 16, 36, 2, 2, 
2022/3/20, 57, 7, 39, 4, 3, 
2022/3/21, 31, 11, 41, 3, 2, 
2022/3/22, 46, 10, 42, 4, 3, 
2022/3/23, 44, 5, 44, 4, 3, 
2022/3/24, 25, 16, 42, 3, 2, 
2022/3/25, 60, 12, 44, 1, 2, 
2022/3/26, 51, 18, 41, 6, 3, 
2022/3/27, 59, 23, 39, 10, 4, 
2022/3/28, 63, 30, 38, 13, 5, 
2022/3/29, 70, 28, 32, 12, 5, 
2022/3/30, 70, 8, 32, 7, 4, 
2022/3/31, 23, 8, 35, 4, 3, 
2021/10/1, 71, 29, 36, 4, 1, 
2021/10/2, 84, 20, 26, 3, 1, 
2021/10/3, 53, 10, 16, 10, 1, 
2021/10/4, 14, 14, 27, 11, 1, 
2021/10/5, 17, 15, 29, 9, 2, 
2021/10/6, 27, 15, 34, 8, 1, 
2021/10/7, 30, 16, 32, 12, 2, 
2021/10/8, 39, 8, 21, 3, 2, 
2021/10/9, 30, 20, 24, 7, 2, 
2021/10/10, 68, 20, 31, 9, 2, 
2021/10/11, 52, 12, 35, 5, 1, 
2021/10/12, 45, 20, 35, 9, 1, 
2021/10/13, 43, 19, 33, 11, 2, 
2021/10/14, 50, 25, 30, 13, 2, 
2021/10/15, 54, 15, 38, 7, 1, 
2021/10/16, 48, 15, 32, 6, 1, 
2021/10/17, 54, 23, 31, 10, 2, 
2021/10/18, 62, 20, 35, 8, 2, 
2021/10/19, 51, 19, 34, 10, 2, 
2021/10/20, 50, 28, 27, 13, 3, 
2021/10/21, 52, 9, 19, 10, 2, 
2021/10/22, 24, 7, 26, 4, 2, 
2021/10/23, 19, 10, 30, 6, 2, 
2021/10/24, 32, 18, 29, 12, 2, 
2021/10/25, 49, 17, 35, 9, 1, 
2021/10/26, 50, 16, 30, 11, 1, 
2021/10/27, 43, 22, 31, 15, 2, 
2021/10/28, 62, 29, 24, 17, 3, 
2021/10/29, 66, 7, 17, 8, 2, 
2021/10/30, 30, 2, 18, 1, 2, 
2021/10/31, 9, 2, 25, 3, 2, 
2021/11/1, 11, 10, 26, 11, 1, 
2021/11/2, 15, 12, 26, 9, 1, 
2021/11/3, 9, 18, 25, 14, 1, 
2021/11/4, 20, 17, 26, 12, 2, 
2021/11/5, 16, 7, 28, 6, 1, 
2021/11/6, 14, 5, 28, 7, 1, 
2021/11/7, 10, 25, 22, 22, 1, 
2021/11/8, 30, 22, 26, 12, 1, 
2021/11/9, 31, 20, 23, 15, 1, 
2021/11/10, 36, 28, 23, 17, 1, 
2021/11/11, 42, 12, 14, 17, 1, 
2021/11/12, 35, 14, 14, 17, 1, 
2021/11/13, 50, 10, 27, 10, 1, 
2021/11/14, 36, 15, 24, 15, 1, 
2021/11/15, 20, 17, 25, 16, 1, 
2021/11/16, 25, 29, 22, 20, 1, 
2021/11/17, 41, 16, 19, 14, 1, 
2021/11/18, 37, 11, 22, 12, 1, 
2021/11/19, 42, 11, 26, 10, 1, 
2021/11/20, 43, 10, 18, 8, 1, 
2021/11/21, 38, 9, 23, 9, 1, 
2021/11/22, 31, 7, 20, 14, 1, 
2021/11/23, 19, 6, 19, 13, 2, 
2021/11/24, 15, 4, 17, 7, 1, 
2021/11/25, 8, 12, 20, 13, 2, 
2021/11/26, 18, 5, 25, 10, 1, 
2021/11/27, 9, 2, 24, 4, 1, 
2021/11/28, 8, 9, 21, 10, 1, 
2021/11/29, 12, 15, 18, 19, 2, 
2021/11/30, 30, 12, 1, 15, 2, 
2021/12/1, 35, 13, 28, 2, 1, 
2021/12/2, 8, 16, 23, 19, 1, 
2021/12/3, 18, 5, 22, 6, 1, 
2021/12/4, 13, 4, 29, 4, 1, 
2021/12/5, 10, 2, 27, 4, 1, 
2021/12/6, 7, 7, 26, 9, , 
2021/12/7, 15, 3, 30, 3, 1, 
2021/12/8, 7, 11, 22, 9, 1, 
2021/12/9, 12, 11, 21, 9, 1, 
2021/12/10, 12, 4, 27, 4, , 
2021/12/11, 8, 7, 22, 11, 1, 
2021/12/12, 21, 17, 11, 17, 2, 
2021/12/13, 46, 25, 14, 20, 2, 
2021/12/14, 67, 30, 14, 19, 1, 
2021/12/15, 74, 25, 16, 16, 1, 
2021/12/16, 67, 22, 14, 11, 1, 
2021/12/17, 62, 17, 15, 10, 1, 
2021/12/18, 61, 21, 17, 12, 1, 
2021/12/19, 72, 21, 14, 16, 3, 
2021/12/20, 60, 29, 13, 19, 2, 
2021/12/21, 62, 29, 7, 16, 1, 
2021/12/22, 81, 21, 10, 16, 1, 
2021/12/23, 67, 14, 8, 16, 1, 
2021/12/24, 49, 1, 24, 3, , 
2021/12/25, 7, 2, 22, 4, , 
2021/12/26, 7, 6, 26, 7, , 
2021/12/27, 11, 8, 26, 6, , 
2021/12/28, 11, 9, 14, 16, 2, 
2021/12/29, 22, 13, 12, 19, 2, 
2021/12/30, 34, 18, 6, 23, 2, 
2021/12/31, 58, 23, 19, 12, 2, 
2022/1/1, 75, 22, 12, 16, 2, 
2022/1/2, 72, 28, 10, 19, 2, 
2021/7/1, 54, 29, 34, 6, 2, 
2021/7/2, 64, 35, 36, 4, 2, 
2021/7/3, 83, 37, 38, 2, 2, 
2021/7/4, 67, 35, 32, 5, 2, 
2021/7/5, 77, 39, 37, 8, 2, 
2021/7/6, 61, 23, 22, 7, 2, 
2021/7/7, 45, 19, 29, 6, 2, 
2021/7/8, 34, 20, 28, 5, 2, 
2021/7/9, 45, 17, 32, 4, 2, 
2021/7/10, 40, 16, 30, 3, 2, 
2021/7/11, 41, 43, 33, 8, 2, 
2021/7/12, 58, 23, 27, 4, 2, 
2021/7/13, 22, 19, 27, 6, 2, 
2021/7/14, 26, 17, 29, 6, 2, 
2021/7/15, 34, 24, 29, 7, 2, 
2021/7/16, 47, 19, 30, 2, 2, 
2021/7/17, 51, 17, 40, 1, 2, 
2021/7/18, 49, 21, 37, 5, 2, 
2021/7/19, 49, 24, 35, 6, 2, 
2021/7/20, 53, 27, 37, 5, 2, 
2021/7/21, 64, 25, 34, 8, 2, 
2021/7/22, 49, 31, 37, 8, 2, 
2021/7/23, 58, 33, 35, 4, 2, 
2021/7/24, 78, 32, 34, 1, 2, 
2021/7/25, 77, 15, 36, 5, 2, 
2021/7/26, 39, 19, 37, 6, 3, 
2021/7/27, 50, 21, 33, 4, 3, 
2021/7/28, 56, 25, 31, 6, 2, 
2021/7/29, 63, 31, 38, 7, 3, 
2021/7/30, 74, 36, 24, 3, 3, 
2021/7/31, 89, 8, 31, 1, 2, 
2021/8/1, 16, 12, 30, 4, 3, 
2021/8/2, 21, 18, 34, 4, 2, 
2021/8/3, 35, 27, 39, 9, 3, 
2021/8/4, 44, 27, 40, 5, 3, 
2021/8/5, 57, 34, 44, 5, 3, 
2021/8/6, 81, 28, 42, 2, 2, 
2021/8/7, 47, 19, 27, 1, 2, 
2021/8/8, 53, 17, 29, 2, 2, 
2021/8/9, 41, 10, 24, 3, 3, 
2021/8/10, 34, 29, 46, 6, 3, 
2021/8/11, 49, 29, 16, 16, 3, 
2021/8/12, 68, 36, 13, 11, 3, 
2021/8/13, 79, 51, 9, 6, 3, 
2021/8/14, 128, 43, 18, 7, 3, 
2021/8/15, 81, 40, 20, 5, 3, 
2021/8/16, 86, 28, 17, 3, 3, 
2021/8/17, 70, 24, 18, 4, 3, 
2021/8/18, 61, 27, 33, 3, 2, 
2021/8/19, 61, 20, 29, 3, 3, 
2021/8/20, 49, 17, 32, 2, 2, 
2021/8/21, 51, 17, 36, 2, 3, 
2021/8/22, 47, 24, 31, 4, 3, 
2021/8/23, 61, 24, 31, 4, 3, 
2021/8/24, 65, 15, 39, 6, 1, 
2021/8/25, 38, 23, 32, 6, 1, 
2021/8/26, 57, 27, 39, 10, 1, 
2021/8/27, 57, 27, 36, 4, 1, 
2021/8/28, 69, 27, 36, 2, 1, 
2021/8/29, 66, 18, 30, 3, 1, 
2021/8/30, 47, 16, 34, 5, 1, 
2021/8/31, 59, 20, 30, 6, 2, 
2021/9/1, 57, 11, 36, 7, 2, 
2021/9/2, 27, 23, 36, 9, 2, 
2021/9/3, 58, 30, 21, 8, 2, 
2021/9/4, 82, , , , , 
2021/9/6, 65, 25, 30, 5, 2, 
2021/9/7, 62, 24, 33, 5, 1, 
2021/9/8, 55, 28, 34, 6, 2, 
2021/9/9, 62, 28, 40, 8, 2, 
2021/9/10, 55, 19, 38, 2, 2, 
2021/9/11, 55, 20, 32, 2, 2, 
2021/9/12, 59, 15, 13, 2, 2, 
2021/9/13, 55, 29, 29, 6, 2, 
2021/9/14, 51, 26, 34, 6, 2, 
2021/9/15, 56, 15, 35, 7, 2, 
2021/9/16, 22, 19, 33, 7, 2, 
2021/9/17, 47, 21, 34, 5, 1, 
2021/9/18, 55, 8, 26, 4, 2, 
2021/9/19, 25, 15, 28, 6, 1, 
2021/9/20, 22, 5, 30, 2, 1, 
2021/9/21, 10, 7, 36, 4, 1, 
2021/9/22, 18, 14, 40, 6, 1, 
2021/9/23, 39, 18, 38, 7, 1, 
2021/9/24, 45, 28, 30, 5, 2, 
2021/9/25, 77, 12, 36, 5, 2, 
2021/9/26, 40, 22, 31, 10, 1, 
2021/9/27, 46, 27, 38, 10, 2, 
2021/9/28, 68, 25, 31, 7, 2, 
2021/9/29, 64, 16, 29, 5, 2, 
2021/9/30, 39, 30, 32, 8, 2, 
2021/4/1, 38, , , , , 
2021/4/5, 42, 20, 31, 16, 1, 
2021/4/6, 43, 8, 25, 10, 1, 
2021/4/7, 28, 7, 25, 16, 1, 
2021/4/8, 23, 8, 22, 13, 1, 
2021/4/9, 33, 10, 25, 11, 1, 
2021/4/10, 37, 7, 22, 3, , 
2021/4/11, 28, 3, 27, 4, 1, 
2021/4/12, 12, 6, 28, 4, , 
2021/4/13, 20, 7, 24, 15, 1, 
2021/4/14, 19, 7, 29, 9, 1, 
2021/4/15, 27, 11, 14, 8, 1, 
2021/4/16, 42, 6, 29, 8, 1, 
2021/4/17, 20, 7, 32, 5, 1, 
2021/4/18, 27, 14, 34, 14, 1, 
2021/4/19, 42, 15, 35, 11, 1, 
2021/4/20, 52, 13, 35, 8, 1, 
2021/4/21, 50, 7, 30, 7, 1, 
2021/4/22, 30, 8, 34, 9, 1, 
2021/4/23, 33, 8, 33, 5, 1, 
2021/4/24, 36, 9, 36, 2, , 
2021/4/25, 37, 9, 37, 9, , 
2021/4/26, 38, 13, 36, 8, 1, 
2021/4/27, 47, 11, 35, 8, 1, 
2021/4/28, 44, 7, 31, 9, 1, 
2021/4/29, 28, 10, 33, 11, 1, 
2021/4/30, 38, 4, 33, 3, 1, 
2021/5/1, 17, 4, 40, 2, 1, 
2021/5/2, 17, 3, 39, 5, 1, 
2021/5/3, 15, 6, 30, 9, 1, 
2021/5/4, 16, 16, 33, 9, 1, 
2021/5/5, 38, 22, 31, 12, 1, 
2021/5/6, 52, 31, 24, 22, 1, 
2021/5/7, 57, 14, 34, 6, 1, 
2021/5/8, 44, 18, 33, 4, , 
2021/5/9, 61, 11, 26, 9, , 
2021/5/10, 19, 11, 32, 5, 1, 
2021/5/11, 7, 13, 28, 10, 1, 
2021/5/12, 13, 14, 27, 9, 1, 
2021/5/13, 13, 8, 27, 7, 1, 
2021/5/14, 12, 10, 26, 11, 1, 
2021/5/15, 14, 5, 14, 5, 1, 
2021/5/16, 7, 5, 26, 4, 1, 
2021/5/17, 8, 8, 26, 7, , 
2021/5/18, 13, 5, 26, 7, 1, 
2021/5/19, 11, 7, 27, 6, 1, 
2021/5/20, 13, 7, 28, 11, 1, 
2021/5/21, 11, 1, 29, 1, 1, 
2021/5/22, 5, 1, 27, 2, 1, 
2021/5/23, 5, 2, 19, 7, 1, 
2021/5/24, 6, 1, 29, 3, 1, 
2021/5/26, 5, 5, 26, 11, 1, 
2021/5/27, 8, 6, 25, 14, 2, 
2021/5/28, 23, 3, 26, 5, 1, 
2021/5/29, 13, 2, 30, 4, 1, 
2021/5/30, 10, 8, 27, 9, 1, 
2021/5/31, 11, 6, 2, 16, 2, 
2021/6/1, 21, 4, 15, 12, 3, 
2021/6/2, 17, 3, 34, 6, 2, 
2021/6/3, 12, 4, 33, 9, 2, 
2021/6/4, 13, , , , , 
2021/6/7, 26, 14, 16, 8, 2, 
2021/6/8, 58, 10, 33, 4, 2, 
2021/6/9, 35, 10, 28, 7, 2, 
2021/6/10, 39, , , , , 
2021/6/14, 51, 27, 19, 13, 2, 
2021/6/15, 40, 28, 41, 15, 2, 
2021/6/16, 57, 19, 34, 8, 2, 
2021/6/17, 42, 32, 37, 7, 2, 
2021/6/18, 63, 31, 30, 4, 2, 
2021/6/19, 73, 17, 28, 5, 2, 
2021/6/20, 44, 21, 31, 7, 2, 
2021/6/21, 22, 28, 27, 8, 1, 
2021/6/22, 21, 12, 32, 7, 2, 
2021/6/23, 21, 9, 33, 4, 2, 
2021/6/24, 16, 12, 31, 5, 2, 
2021/6/25, 21, 16, 37, 3, 2, 
2021/6/26, 44, 16, 37, 3, 2, 
2021/6/27, 38, 22, 29, 6, 2, 
2021/6/28, 52, 20, 30, 6, 2, 
2021/6/29, 49, 26, 26, 5, 2, 
2021/6/30, 59, 24, 31, 4, 2, 
2021/1/4, 17, 9, 16, 14, , 
2021/1/5, 32, 7, 19, 8, , 
2021/1/6, 28, 7, 16, 11, , 
2021/1/7, 25, 6, 24, 10, 2, 
2021/1/8, 25, 2, 23, 6, 2, 
2021/1/9, 11, 5, 14, 9, 2, 
2021/1/10, 23, 10, 14, 16, 2, 
2021/1/11, 31, 11, 16, 19, 2, 
2021/1/12, 31, 13, 15, 21, 1, 
2021/1/13, 34, 18, 14, 24, 2, 
2021/1/14, 49, 10, 27, 13, 2, 
2021/1/15, 19, 6, 23, 12, 1, 
2021/1/16, 16, 5, 21, 7, 1, 
2021/1/17, 19, 14, 18, 17, 1, 
2021/1/18, 31, 18, 12, 22, 3, 
2021/1/19, 47, 22, 13, 24, 2, 
2021/1/20, 56, 9, 24, 8, 1, 
2021/1/21, 11, 11, 25, 4, 1, 
2021/1/22, 13, , , , , 
2021/1/24, 5, 10, 15, 10, 1, 
2021/1/25, 15, 12, 16, 15, 1, 
2021/1/26, 30, 11, 12, 14, 1, 
2021/1/27, 20, 15, 15, 11, 1, 
2021/1/28, 20, 15, 12, 9, 1, 
2021/1/29, 18, 15, 26, 1, 1, 
2021/1/30, 13, 2, 25, 1, 1, 
2021/1/31, 8, 11, 21, 4, 1, 
2021/2/1, 13, 13, 16, 9, 1, 
2021/2/2, 14, 18, 13, 14, 1, 
2021/2/3, 25, 21, 17, 13, 1, 
2021/2/4, 53, 19, 20, 9, , 
2021/2/5, 57, 31, 20, 5, , 
2021/2/6, 43, 6, 21, 1, , 
2021/2/7, 7, 19, 24, 7, , 
2021/2/8, 13, 14, 27, 8, 1, 
2021/2/9, 16, 18, 29, 7, 4, 
2021/2/10, 16, 17, 15, 15, 2, 
2021/2/11, 19, 15, 21, 8, 2, 
2021/2/12, 14, 8, 21, 6, 1, 
2021/2/13, 20, 9, 21, 3, 1, 
2021/2/14, 27, 7, 16, 9, 1, 
2021/2/15, 21, 14, 12, 22, 2, 
2021/2/16, 39, 23, 27, 13, 2, 
2021/2/17, 67, 30, 21, 15, 1, 
2021/2/18, 80, 33, 31, 15, 1, 
2021/2/19, 83, 23, 31, 5, 1, 
2021/2/20, 64, 24, 30, 4, 1, 
2021/2/21, 61, 4, 17, 10, 1, 
2021/2/22, 13, 8, 23, 9, 1, 
2021/2/23, 23, 18, 22, 9, 1, 
2021/2/24, 52, 21, 17, 21, 1, 
2021/2/25, 59, 18, 19, 16, 2, 
2021/2/26, 56, 23, 24, 8, 1, 
2021/2/27, 64, 20, 26, 4, 1, 
2021/2/28, 59, 20, 27, 5, 3, 
2021/3/1, 54, 23, 25, 8, 2, 
2021/3/2, 63, 24, 25, 11, 2, 
2021/3/3, 68, 26, 26, 13, 2, 
2021/3/4, 69, 23, 21, 19, 3, 
2021/3/5, 67, 20, 28, 7, 2, 
2021/3/6, 64, 14, 18, 4, 1, 
2021/3/7, 53, 7, 13, 4, 1, 
2021/3/8, 27, 9, 18, 10, 2, 
2021/3/9, 26, 13, 21, 10, 2, 
2021/3/10, 43, 20, 1, 18, 5, 
2021/3/11, 62, 12, 23, 11, 1, 
2021/3/12, 29, 9, 25, 7, 1, 
2021/3/13, 28, 3, 25, 5, 1, 
2021/3/14, 11, 9, 26, 13, 1, 
2021/3/15, 23, 15, 26, 15, 1, 
2021/3/16, 35, 14, 27, 18, 1, 
2021/3/17, 36, 5, 15, 13, 1, 
2021/3/18, 15, 4, 24, 4, 1, 
2021/3/19, 16, 4, 29, 4, 1, 
2021/3/20, 16, 3, 28, 3, 1, 
2021/3/21, 14, 6, 23, 12, 1, 
2021/3/22, 13, 12, 23, 13, 1, 
2021/3/23, 36, 17, 30, 13, 1, 
2021/3/24, 54, 21, 32, 13, 1, 
2021/3/25, 64, 24, 28, 15, 1, 
2021/3/26, 72, 16, 28, 9, , 
2021/3/27, 51, 6, 30, 3, , 
2021/3/28, 24, 9, 30, 10, , 
2021/3/29, 29, 14, 27, 13, 1, 
2021/3/30, 39, 19, 29, 14, 1, 
2021/3/31, 49, 13, 30, 13, 1, 
2020/10/1, 50, 48, 22, 4, 2, 
2020/10/2, 42, 4, 26, 5, 2, 
2020/10/3, 11, 6, 27, 3, 1, 
2020/10/4, 15, 28, 22, 9, 1, 
2020/10/5, 24, 33, 23, 14, 2, 
2020/10/6, 31, 26, 19, 14, 2, 
2020/10/7, 24, 24, 24, 7, 2, 
2020/10/8, 32, 12, 27, 3, 2, 
2020/10/9, 36, 11, 27, 2, 2, 
2020/10/10, 37, 7, 29, 2, 2, 
2020/10/11, 9, 5, 30, 3, 2, 
2020/10/12, 10, 25, 24, 13, 2, 
2020/10/13, 16, 25, 15, 17, 2, 
2020/10/14, 29, 20, 24, 5, 1, 
2020/10/15, 12, 22, 29, 13, 1, 
2020/10/16, 23, 11, 32, 7, , 
2020/10/17, 24, 8, 36, 4, , 
2020/10/18, 20, 18, 30, 7, 1, 
2020/10/19, 28, 20, 29, 13, 2, 
2020/10/20, 47, 34, 23, 13, 1, 
2020/10/21, 58, 29, 6, 18, 1, 
2020/10/22, 59, 13, 20, 12, 1, 
2020/10/23, 17, 5, 24, 6, 1, 
2020/10/24, 10, 7, 25, 1, 1, 
2020/10/25, 13, 19, 23, 6, 1, 
2020/10/26, 13, 21, 20, 11, , 
2020/10/27, 16, 23, 20, 16, 1, 
2020/10/28, 24, 22, 18, 16, 1, 
2020/10/29, 36, 23, 22, 12, 1, 
2020/10/30, 49, 17, 24, 9, 1, 
2020/10/31, 53, 13, 23, 6, , 
2020/11/1, 42, 29, 19, 16, 1, 
2020/11/2, 55, 26, 24, 8, , 
2020/11/3, 56, 4, 25, 5, , 
2020/11/4, 9, 5, 21, 3, 1, 
2020/11/5, 20, 23, 19, 3, 1, 
2020/11/6, 68, 8, 19, 6, 1, 
2020/11/7, 31, 6, 12, 10, 1, 
2020/11/8, 18, 12, 13, 13, 1, 
2020/11/9, 31, 12, 15, 12, 1, 
2020/11/10, 27, 16, 17, 12, 1, 
2020/11/11, 44, 17, 13, 14, 1, 
2020/11/12, 41, 17, 14, 14, 1, 
2020/11/13, 46, 20, 11, 11, 1, 
2020/11/14, 65, 8, 12, 4, 1, 
2020/11/15, 25, 12, 10, 12, 1, 
2020/11/16, 22, 14, 12, 11, 1, 
2020/11/17, 34, 23, 12, 14, 1, 
2020/11/18, 59, 24, 16, 13, 2, 
2020/11/19, 58, 18, 14, 17, 1, 
2020/11/20, 31, 9, 17, 8, 1, 
2020/11/21, 26, 8, 18, 8, 1, 
2020/11/22, 28, 15, 17, 12, 1, 
2020/11/23, 35, 24, 14, 17, 2, 
2020/11/24, 54, 31, 13, 20, 2, 
2020/11/25, 66, 12, 18, 11, , 
2020/11/26, 45, 9, 23, 2, , 
2020/11/27, 28, , , , , 
2020/11/30, 40, 14, 8, 14, 1, 
2020/12/1, 39, 9, 17, 13, 1, 
2020/12/2, 12, 15, 16, 16, 2, 
2020/12/3, 17, 6, 15, 11, 1, 
2020/12/4, 12, 2, 17, 5, 1, 
2020/12/5, 9, 3, 16, 1, 1, 
2020/12/6, 7, 2, 15, 4, 1, 
2020/12/7, 5, , , , , 
2020/12/10, 11, 2, 29, 5, 1, 
2020/12/11, 6, 4, 32, 5, 1, 
2020/12/12, 10, 6, 22, 8, 1, 
2020/12/13, 22, 21, 7, 20, 1, 
2020/12/14, 54, 13, 20, 17, 1, 
2020/12/15, 28, 14, 17, 20, 1, 
2020/12/16, 29, 17, 16, 16, 1, 
2020/12/17, 35, 16, 14, 20, 1, 
2020/12/18, 40, 10, 23, 10, 1, 
2020/12/19, 34, 4, 20, 11, 1, 
2020/12/20, 18, 15, 9, 19, 1, 
2020/12/21, 38, 15, 12, 15, , 
2020/12/22, 47, 14, 16, 16, , 
2020/12/23, 46, 8, 18, 13, , 
2020/12/24, 28, 3, 28, 1, , 
2020/12/25, 12, 4, 27, 11, 1, 
2020/12/26, 20, 7, 17, 5, 1, 
2020/12/27, 31, , , , , 
2020/12/31, 9, 2, 27, 5, 1, 
2021/1/1, 8, 1, 26, 3, , 
2021/1/2, 6, 1, 22, 3, , 
2021/1/3, 9, 6, 19, 9, , 
2020/7/1, 78, 41, 23, 5, 1, 
2020/7/2, 91, 27, 20, 4, 1, 
2020/7/3, 56, 27, 23, 4, 1, 
2020/7/4, 73, 24, 24, 6, 1, 
2020/7/5, 54, 29, 26, 13, 1, 
2020/7/6, 44, 20, 13, 11, 1, 
2020/7/7, 46, , , , , 
2020/7/10, 57, 34, 38, 3, 1, 
2020/7/11, 73, 28, 35, 4, 1, 
2020/7/12, 66, 25, 39, 6, 1, 
2020/7/13, 60, 24, 43, 7, 1, 
2020/7/14, 60, 22, 55, 6, 1, 
2020/7/15, 55, 19, 39, 9, 1, 
2020/7/16, 39, 23, 29, 7, 1, 
2020/7/17, 47, 17, 29, 4, 1, 
2020/7/18, 46, 19, 30, 2, 1, 
2020/7/19, 49, 23, 26, 4, 1, 
2020/7/20, 52, 18, 26, 5, 1, 
2020/7/21, 49, 16, 28, 9, 1, 
2020/7/22, 36, 15, 35, 10, 1, 
2020/7/23, 26, 17, 39, 9, 1, 
2020/7/24, 36, 10, 35, 4, 1, 
2020/7/25, 30, 14, 33, 3, 1, 
2020/7/26, 42, 21, 36, 7, 1, 
2020/7/27, 45, 25, 35, 7, 1, 
2020/7/28, 49, 27, 25, 5, 1, 
2020/7/29, 63, 25, 30, 9, 1, 
2020/7/30, 57, 28, 31, 12, 1, 
2020/7/31, 59, 32, 34, 8, , 
2020/8/1, 77, 28, 29, 5, 1, 
2020/8/2, 68, 23, 22, 5, 1, 
2020/8/3, 42, 21, 23, 5, 1, 
2020/8/4, 36, 32, 25, 6, 1, 
2020/8/5, 48, 31, 27, 6, 1, 
2020/8/6, 38, , , , , 
2020/8/10, 38, 19, 32, 5, 1, 
2020/8/11, 45, 21, 36, 5, 1, 
2020/8/12, 38, 26, 39, 8, 1, 
2020/8/13, 51, 29, 32, 4, 1, 
2020/8/14, 60, 21, 33, 2, 1, 
2020/8/15, 53, 15, 35, 3, 1, 
2020/8/16, 27, 20, 35, 8, 1, 
2020/8/17, 32, 19, 32, 5, 1, 
2020/8/18, 33, 24, 35, 10, 1, 
2020/8/19, 35, 18, 34, 4, 1, 
2020/8/20, 28, 23, 29, 6, 1, 
2020/8/21, 47, 26, 25, 5, 1, 
2020/8/22, 62, 22, 16, 4, 1, 
2020/8/23, 61, 27, 12, 17, 2, 
2020/8/24, 63, 32, 26, 6, 2, 
2020/8/25, 61, 35, 29, 7, 2, 
2020/8/26, 69, 26, 33, 6, 2, 
2020/8/27, 56, 33, 33, 7, 2, 
2020/8/28, 74, 20, 26, 5, 2, 
2020/8/29, 36, 6, 30, 4, 2, 
2020/8/30, 10, 23, 30, 7, 2, 
2020/8/31, 19, 19, 29, 8, 2, 
2020/9/1, 24, 16, 34, 3, 2, 
2020/9/2, 25, 21, 34, 4, 2, 
2020/9/3, 31, 18, 34, 5, 2, 
2020/9/4, 28, 13, 36, 2, 2, 
2020/9/5, 34, 13, 38, 1, 2, 
2020/9/6, 38, 20, 30, 2, 3, 
2020/9/7, 39, 15, 31, 5, 3, 
2020/9/8, 27, 20, 39, 4, 3, 
2020/9/9, 33, 22, 34, 8, 3, 
2020/9/10, 43, 34, 37, 11, 3, 
2020/9/11, 52, 19, 42, 2, 1, 
2020/9/12, 47, 14, 36, 3, 1, 
2020/9/13, 37, 28, 38, 6, 1, 
2020/9/14, 41, 31, 36, 5, , 
2020/9/15, 65, 38, 33, 7, 1, 
2020/9/16, 79, 42, 33, 6, 1, 
2020/9/17, 86, 16, 21, 6, , 
2020/9/18, 50, 6, 28, 2, 1, 
2020/9/19, 17, 7, 30, 3, 1, 
2020/9/20, 20, 29, 32, 9, 1, 
2020/9/21, 37, 24, 33, 4, 1, 
2020/9/22, 43, 25, 14, 6, 1, 
2020/9/23, 50, 47, 18, 8, 1, 
2020/9/24, 46, 23, 29, 3, , 
2020/9/25, 19, 7, 27, 1, , 
2020/9/26, 9, 13, 32, 4, , 
2020/9/27, 16, 33, 31, 9, 2, 
2020/9/28, 33, 25, 33, 6, 2, 
2020/9/29, 28, 24, 32, 7, 2, 
2020/9/30, 36, 43, 32, 9, 2, 
2020/4/1, 7, 4, 35, 4, 2, 
2020/4/2, 17, 8, 32, 3, 1, 
2020/4/3, 33, 8, 37, 1, , 
2020/4/4, 36, 8, 40, 2, 1, 
2020/4/5, 36, 11, 41, 2, 1, 
2020/4/6, 50, 12, 45, 4, 1, 
2020/4/7, 50, 15, 42, 5, 1, 
2020/4/8, 56, 14, 42, 2, 1, 
2020/4/9, 55, 17, 44, 1, 1, 
2020/4/10, 65, 15, 41, 2, 1, 
2020/4/11, 58, 14, 47, , 1, 
2020/4/12, 55, 14, 42, , 1, 
2020/4/13, 50, , , , , 
2020/4/14, 24, , , , , 
2020/4/15, 48, 17, 10, 2, 1, 
2020/4/16, 55, , , , , 
2020/4/17, 57, , , , , 
2020/4/18, 51, , , , , 
2020/4/19, 17, , , , , 
2020/4/20, 17, 2, 22, 8, 1, 
2020/4/21, 11, 2, 36, 4, 2, 
2020/4/22, 10, 8, 36, 6, 1, 
2020/4/23, 34, 10, 38, 5, 1, 
2020/4/24, 42, 8, 40, 1, 1, 
2020/4/25, 36, 8, 34, , 1, 
2020/4/26, 33, 5, 28, 4, 2, 
2020/4/27, 21, 2, 14, 6, 1, 
2020/4/28, 8, 3, 30, 6, 1, 
2020/4/29, 7, 3, 27, 4, 1, 
2020/4/30, 7, 1, 24, , 1, 
2020/5/1, 5, 2, 15, 3, 1, 
2020/5/2, 5, , , , , 
2020/5/4, 14, 3, 32, 6, 2, 
2020/5/5, 9, 2, 31, 5, 2, 
2020/5/6, 9, 2, 35, 2, 1, 
