date, pm25, pm10, o3, no2, so2, co
2022/2/28, 43, 15, 27, 8, 1, 
2022/3/1, 48, 23, 35, 7, 1, 
2022/3/2, 63, 21, 31, 8, 1, 
2022/3/3, 62, 10, 29, 5, 1, 
2022/3/4, 36, 7, 34, 5, 1, 
2022/3/5, 23, 5, 32, , 1, 
2022/3/6, 18, 8, 28, 6, 1, 
2022/3/7, 29, 12, 28, 8, , 
2022/3/8, 42, 16, 30, 12, 1, 
2022/3/9, 52, 16, 35, 9, 1, 
2022/3/10, 51, 22, 29, 14, 1, 
2022/3/11, 65, 8, 35, 5, 1, 
2022/3/12, 26, 12, 33, 7, 1, 
2022/3/13, 38, 11, 37, 4, 2, 
2022/3/14, 35, 19, 39, 1, 1, 
2022/3/15, 57, 13, 36, 3, 1, 
2022/3/16, 45, 11, 34, 2, 1, 
2022/3/17, 40, 15, 32, 2, 1, 
2022/3/18, 49, 22, 34, 2, 1, 
2022/3/19, 65, 16, 42, 2, 5, 
2022/3/20, 50, 7, 39, 4, 2, 
2022/3/21, 22, 16, 39, 5, 2, 
2022/3/22, 53, 12, 46, 4, 2, 
2022/3/23, 44, 10, 43, 4, 1, 
2022/3/24, 34, 21, 45, 4, 2, 
2022/3/25, 64, 17, 46, 1, 1, 
2022/3/26, 55, 19, 45, 4, 2, 
2022/3/27, 58, 22, 47, 10, 3, 
2022/3/28, 64, 25, 41, 11, 3, 
2022/3/29, 68, 23, 36, 10, 3, 
2022/3/30, 65, 7, 36, 5, 2, 
2022/3/31, 24, 6, 37, 3, 2, 
2021/10/1, 70, 28, 32, 4, 2, 
2021/10/2, 88, 19, 30, 2, 1, 
2021/10/3, 57, 3, 21, 4, 1, 
2021/10/4, 15, 4, 27, 6, 1, 
2021/10/5, 16, 6, 29, 6, 1, 
2021/10/6, 23, 8, 31, 8, 1, 
2021/10/7, 30, 9, 32, 7, , 
2021/10/8, 36, 10, 14, 6, 2, 
2021/10/9, 43, 12, 5, 9, 1, 
2021/10/10, 65, 13, 30, 6, 2, 
2021/10/11, 52, 13, 36, 3, 1, 
2021/10/12, 52, 14, 34, 7, 1, 
2021/10/13, 52, 14, 34, 8, 1, 
2021/10/14, 54, 14, 29, 7, 1, 
2021/10/15, 55, 14, 37, 4, 1, 
2021/10/16, 55, 16, 31, 4, 1, 
2021/10/17, 60, 18, 24, 7, , 
2021/10/18, 64, 15, 29, 7, , 
2021/10/19, 56, 14, 30, 8, , 
2021/10/20, 55, 15, 23, 9, , 
2021/10/21, 56, 5, 20, 6, , 
2021/10/22, 22, 4, 23, 3, , 
2021/10/23, 18, 9, 25, 5, 1, 
2021/10/24, 37, 16, 24, 7, , 
2021/10/25, 62, 15, 29, 8, , 
2021/10/26, 58, 13, 27, 7, , 
2021/10/27, 52, 22, 26, 10, , 
2021/10/28, 74, 26, 19, 10, 1, 
2021/10/29, 82, 10, 15, 5, 1, 
2021/10/30, 33, 2, 17, 1, 1, 
2021/10/31, 11, 2, 25, 1, 1, 
2021/11/1, 10, 5, 24, 4, 1, 
2021/11/2, 16, 4, 25, 4, , 
2021/11/3, 13, 6, 22, 7, 1, 
2021/11/4, 23, 4, 22, 5, , 
2021/11/5, 17, 7, 24, 5, , 
2021/11/6, 24, 4, 25, 3, 1, 
2021/11/7, 19, 13, 20, 12, 4, 
2021/11/8, 43, 11, 22, 9, 1, 
2021/11/9, 43, 13, 25, 9, 2, 
2021/11/10, 50, 13, 28, 10, 2, 
2021/11/11, 48, 12, 14, 12, 2, 
2021/11/12, 47, 20, 18, 11, 2, 
2021/11/13, 70, 13, 30, 7, 2, 
2021/11/14, 50, 6, 28, 7, 2, 
2021/11/15, 26, 11, 25, 12, 3, 
2021/11/16, 42, 11, 26, 8, 2, 
2021/11/17, 40, 13, 22, 9, 2, 
2021/11/18, 44, 13, 29, 6, 3, 
2021/11/19, 46, 16, 26, 5, , 
2021/11/20, 51, 15, 21, 5, 3, 
2021/11/21, 49, 12, 24, 7, 4, 
2021/11/22, 39, 7, 23, 7, 3, 
2021/11/23, 25, 6, 21, 7, 1, 
2021/11/24, 20, 3, 23, 3, 1, 
2021/11/25, 10, 7, 24, 8, 1, 
2021/11/26, 24, 6, 25, 5, 1, 
2021/11/27, 18, 3, 27, 2, 1, 
2021/11/28, 9, 5, 27, 5, 1, 
2021/11/29, 13, 12, 21, 11, 1, 
2021/11/30, 37, 12, 24, 8, 1, 
2021/12/1, 41, 4, 30, 4, 1, 
2021/12/2, 11, 7, 27, 10, 1, 
2021/12/3, 23, 6, 26, 3, 1, 
2021/12/4, 19, 6, 31, 2, 1, 
2021/12/5, 17, 5, 27, 2, 1, 
2021/12/6, 15, 7, 27, 4, 2, 
2021/12/7, 20, 4, 32, 2, 1, 
2021/12/8, 10, 5, 26, 3, 1, 
2021/12/9, 14, 7, 25, 3, 1, 
2021/12/10, 16, 4, 28, 3, 1, 
2021/12/11, 11, 9, 20, 9, 1, 
2021/12/12, 30, 16, 15, 11, 1, 
2021/12/13, 51, 26, 17, 12, 2, 
2021/12/14, 72, 34, 15, 13, 2, 
2021/12/15, 85, 30, 18, 10, 2, 
2021/12/16, 79, 24, 16, 8, 1, 
2021/12/17, 68, 23, 17, 7, 1, 
2021/12/18, 66, 35, 15, 10, 1, 
2021/12/19, 91, 24, 16, 9, 1, 
2021/12/20, 67, 24, 21, 10, 1, 
2021/12/21, 67, 35, 10, 10, 2, 
2021/12/22, 88, 29, 13, 10, 2, 
2021/12/23, 77, 22, 12, 9, 1, 
2021/12/24, 63, 4, 26, 3, 1, 
2021/12/25, 13, 5, 25, 3, 1, 
2021/12/26, 15, 6, 29, 2, 1, 
2021/12/27, 14, 9, 29, 2, 1, 
2021/12/28, 20, 9, 21, 7, 1, 
2021/12/29, 27, 16, 16, 11, 1, 
2021/12/30, 44, 24, 10, 11, 1, 
2021/12/31, 72, 40, 20, 7, 1, 
2022/1/1, 102, 36, 14, 9, 2, 
2022/1/2, 92, 42, 14, 11, 2, 
2021/7/1, 52, 19, 32, 13, , 
2021/7/2, 62, 24, 34, 11, 1, 
2021/7/3, 77, 24, 36, 9, 1, 
2021/7/4, 69, 24, 29, 10, , 
2021/7/5, 76, 21, 31, 4, , 
2021/7/6, 60, 7, 22, 5, 9, 
2021/7/7, 25, 9, 28, 5, 1, 
2021/7/8, 35, 11, 28, 3, 2, 
2021/7/9, 44, 11, 32, 2, 2, 
2021/7/10, 42, 9, 30, 2, 1, 
2021/7/11, 38, 20, 28, 4, 2, 
2021/7/12, 58, 7, 26, 2, 1, 
2021/7/13, 23, 7, 26, 4, 2, 
2021/7/14, 26, 9, 27, 5, 2, 
2021/7/15, 35, 12, 27, 5, 2, 
2021/7/16, 48, 11, 29, 1, 1, 
2021/7/17, 46, 11, 35, 1, 1, 
2021/7/18, 47, 12, 35, 4, 1, 
2021/7/19, 44, 12, 34, 5, 1, 
2021/7/20, 50, 17, 35, 3, 1, 
2021/7/21, 62, 12, 34, 6, 1, 
2021/7/22, 49, 16, 32, 6, 1, 
2021/7/23, 56, 16, 31, 3, 1, 
2021/7/24, 61, 22, 31, 1, 1, 
2021/7/25, 73, 9, 34, 4, 1, 
2021/7/26, 35, 12, 35, 6, 1, 
2021/7/27, 48, 13, 31, 4, 1, 
2021/7/28, 52, 15, 30, 5, 1, 
2021/7/29, 58, 20, 35, 5, 1, 
2021/7/30, 68, 27, 29, 2, 1, 
2021/7/31, 85, 4, 29, 1, 1, 
2021/8/1, 15, 4, 30, 2, 1, 
2021/8/2, 17, 8, 34, 3, 1, 
2021/8/3, 30, 10, 39, 5, 1, 
2021/8/4, 40, 12, 35, 5, 1, 
2021/8/5, 49, 17, 41, 3, 1, 
2021/8/6, 63, 14, 37, 1, 1, 
2021/8/7, 48, 12, 23, 1, 1, 
2021/8/8, 48, 8, 27, 2, 1, 
2021/8/9, 31, 8, 18, 2, 1, 
2021/8/10, 34, 12, 40, 5, 1, 
2021/8/11, 42, 18, 17, 9, 1, 
2021/8/12, 63, 22, 12, 6, 1, 
2021/8/13, 70, 47, 7, 6, 1, 
2021/8/14, 131, 25, 20, 5, 1, 
2021/8/15, 77, 26, 20, 5, 1, 
2021/8/16, 79, 18, 18, 1, 1, 
2021/8/17, 61, 13, 16, 3, 1, 
2021/8/18, 53, 13, 30, 2, 1, 
2021/8/19, 51, 10, 28, 4, 1, 
2021/8/20, 42, 11, 29, 2, 1, 
2021/8/21, 46, 11, 32, 2, 1, 
2021/8/22, 47, 15, 35, 3, 17, 
2021/8/23, 56, 16, 28, 4, 23, 
2021/8/24, 52, 10, 36, 5, 1, 
2021/8/25, 39, 13, 30, 5, , 
2021/8/26, 53, 16, 38, 8, 1, 
2021/8/27, 57, 19, 33, 4, 1, 
2021/8/28, 67, 18, 34, 2, 1, 
2021/8/29, 62, 12, 30, 3, , 
2021/8/30, 43, 12, 38, 4, 45, 
2021/8/31, 52, 14, 32, 4, 1, 
2021/9/1, 53, 8, 34, 5, 1, 
2021/9/2, 30, 15, 33, 6, 1, 
2021/9/3, 56, 26, 17, 6, , 
2021/9/4, 80, , , , , 
2021/9/6, 57, 16, 28, 4, 1, 
2021/9/7, 56, 13, 31, 5, , 
2021/9/8, 50, 17, 33, 5, , 
2021/9/9, 61, 15, 37, 6, 1, 
2021/9/10, 53, 16, 34, 3, , 
2021/9/11, 58, 15, 30, 3, 1, 
2021/9/12, 56, 12, 12, 3, 1, 
2021/9/13, 53, 14, 26, 5, 2, 
2021/9/14, 50, 15, 30, 5, 1, 
2021/9/15, 54, 6, 34, 4, , 
2021/9/16, 21, 12, 30, 6, 1, 
2021/9/17, 45, 14, 32, 4, 1, 
2021/9/18, 53, 6, 25, 4, , 
2021/9/19, 25, 6, 26, 4, 2, 
2021/9/20, 24, 3, 27, 2, 2, 
2021/9/21, 13, 5, 34, 3, 1, 
2021/9/22, 20, 10, 36, 3, 1, 
2021/9/23, 40, 10, 35, 4, 4, 
2021/9/24, 43, 23, 29, 5, 1, 
2021/9/25, 76, 13, 15, 3, 1, 
2021/9/26, 47, 12, 2, 6, 5, 
2021/9/27, 48, 20, 36, 7, 2, 
2021/9/28, 70, 22, 30, 4, 1, 
2021/9/29, 71, 11, 28, 5, 1, 
2021/9/30, 44, 20, 30, 5, 2, 
2021/4/1, 72, , , , , 
2021/4/5, 74, 27, 39, 9, 1, 
2021/4/6, 76, 16, 29, 7, 1, 
2021/4/7, 55, 12, 32, 9, 1, 
2021/4/8, 43, 18, 29, 9, 1, 
2021/4/9, 64, 19, 32, 8, 1, 
2021/4/10, 67, 14, 29, 2, , 
2021/4/11, 51, 8, 34, 2, , 
2021/4/12, 31, 12, 33, 3, , 
2021/4/13, 46, 12, 31, 7, 1, 
2021/4/14, 44, 15, 36, 4, 1, 
2021/4/15, 55, 21, 17, 5, , 
2021/4/16, 70, 12, 37, 4, 1, 
2021/4/17, 48, 16, 40, 3, 1, 
2021/4/18, 59, 24, 42, 8, 1, 
2021/4/19, 75, 21, 43, 7, 1, 
2021/4/20, 62, 14, 43, 5, 1, 
2021/4/21, 53, 15, 38, 4, 1, 
2021/4/22, 58, 16, 39, 5, 2, 
2021/4/23, 61, 18, 38, 3, 1, 
2021/4/24, 64, 20, 41, 1, , 
2021/4/25, 68, 18, 45, 6, 1, 
2021/4/26, 65, 24, 40, 5, 1, 
2021/4/27, 78, 22, 35, 6, 1, 
2021/4/28, 74, 16, 34, 6, 1, 
2021/4/29, 55, 21, 31, 7, 1, 
2021/4/30, 68, 10, 32, 2, 1, 
2021/5/1, 42, 11, 39, 1, , 
2021/5/2, 42, 11, 39, 3, 1, 
2021/5/3, 46, 11, 36, 7, 1, 
2021/5/4, 44, 18, 38, 5, 1, 
2021/5/5, 62, 23, 36, 7, 1, 
2021/5/6, 74, 29, 30, 11, 1, 
2021/5/7, 86, 19, 40, 2, 1, 
2021/5/8, 64, 32, 38, 2, , 
2021/5/9, 99, 8, 31, 4, , 
2021/5/10, 30, 5, 36, 3, 1, 
2021/5/11, 14, 8, 34, 3, 1, 
2021/5/12, 27, 9, 32, 4, , 
2021/5/13, 29, 8, 31, 5, , 
2021/5/14, 32, 13, 30, 9, 1, 
2021/5/15, 38, 7, 17, 3, 1, 
2021/5/16, 22, 12, 32, 2, 1, 
2021/5/17, 44, 18, 29, 4, 2, 
2021/5/18, 59, 16, 30, 4, 3, 
2021/5/19, 53, 14, 31, 4, 6, 
2021/5/20, 52, 16, 34, 7, 1, 
2021/5/21, 56, 11, 33, 1, 1, 
2021/5/22, 45, 9, 31, 1, 1, 
2021/5/23, 36, 7, 26, 3, 1, 
2021/5/24, 32, 13, 32, 1, 1, 
2021/5/25, 48, 13, 28, 4, 1, 
2021/5/26, 50, 17, 31, 6, 1, 
2021/5/27, 58, 18, 29, 8, 2, 
2021/5/28, 62, 8, 31, 2, 1, 
2021/5/29, 32, 10, 35, 2, 1, 
2021/5/30, 37, 10, 32, 7, , 
2021/5/31, 37, 17, 8, 10, 1, 
2021/6/1, 72, 19, 22, 12, 2, 
2021/6/2, 66, 17, 32, 4, 1, 
2021/6/3, 61, 24, 32, 5, 1, 
2021/6/4, 77, , , , , 
2021/6/7, 53, 30, 19, 3, 1, 
2021/6/8, 92, 13, 31, 2, 1, 
2021/6/9, 51, 18, 29, 4, 1, 
2021/6/10, 65, , , , , 
2021/6/14, 64, 15, 50, 11, 77, 
2021/6/15, 53, 20, 40, 11, 1, 
2021/6/16, 67, 13, 33, 5, 1, 
2021/6/17, 49, 20, 33, 5, 1, 
2021/6/18, 66, 20, 28, 2, 1, 
2021/6/19, 66, 13, 29, 2, 1, 
2021/6/20, 43, 8, 32, 3, 1, 
2021/6/21, 26, 6, 27, 4, 1, 
2021/6/22, 18, 6, 30, 3, 1, 
2021/6/23, 26, 5, 30, 2, 1, 
2021/6/24, 22, 7, 35, 10, 1, 
2021/6/25, 26, 14, 34, 11, 1, 
2021/6/26, 50, 12, 36, 10, 1, 
2021/6/27, 42, 16, 29, 12, 1, 
2021/6/28, 57, 14, 30, 12, 1, 
2021/6/29, 52, 17, 27, 12, 1, 
2021/6/30, 59, 14, 29, 11, 1, 
2021/1/4, 42, 18, 20, 11, 1, 
2021/1/5, 64, 16, 21, 8, 1, 
2021/1/6, 56, 12, 21, 8, 1, 
2021/1/7, 48, 9, 28, 6, 1, 
2021/1/8, 38, 6, 26, 4, 1, 
2021/1/9, 27, 12, 17, 7, 1, 
2021/1/10, 50, 15, 15, 13, 1, 
2021/1/11, 58, 15, 21, 14, 1, 
2021/1/12, 56, 19, 20, 16, 2, 
2021/1/13, 67, 28, 13, 21, 2, 
2021/1/14, 88, 9, 30, 10, 1, 
2021/1/15, 36, 10, 29, 9, 1, 
2021/1/16, 39, 11, 27, 6, 1, 
2021/1/17, 46, 13, 24, 13, 2, 
2021/1/18, 51, 23, 14, 17, 2, 
2021/1/19, 75, 30, 22, 17, 2, 
2021/1/20, 92, 6, 29, 3, 1, 
2021/1/21, 20, 13, 31, 1, 1, 
2021/1/22, 26, , , , , 
2021/1/24, 17, 7, 22, 6, 1, 
2021/1/25, 25, 16, 21, 13, 2, 
2021/1/26, 57, 15, 16, 12, 2, 
2021/1/27, 50, 9, 13, 8, 1, 
2021/1/28, 35, 8, 19, 5, 4, 
2021/1/29, 30, 12, 32, 1, 3, 
2021/1/30, 34, 5, 31, , 2, 
2021/1/31, 17, 7, 29, 1, 2, 
2021/2/1, 22, 7, 23, 4, 2, 
2021/2/2, 23, 12, 19, 8, 2, 
2021/2/3, 40, 27, 22, 10, 2, 
2021/2/4, 86, 30, 27, 7, 2, 
2021/2/5, 91, 26, 28, 4, 3, 
2021/2/6, 69, 6, 29, , 1, 
2021/2/7, 16, 9, 32, 1, 2, 
2021/2/8, 26, 7, 30, 4, 1, 
2021/2/9, 24, 8, 34, 2, 1, 
2021/2/10, 25, 9, 20, 8, , 
2021/2/11, 32, 8, 32, 3, , 
2021/2/12, 27, 10, 33, 4, 1, 
2021/2/13, 37, 14, 32, 3, , 
2021/2/14, 53, 9, 25, 5, , 
2021/2/15, 38, 18, 17, 13, 1, 
2021/2/16, 64, 35, 33, 10, 2, 
2021/2/17, 105, 50, 30, 11, 1, 
2021/2/18, 144, 48, 42, 11, 1, 
2021/2/19, 137, 36, 39, 5, 4, 
2021/2/20, 106, 33, 37, 3, 2, 
2021/2/21, 93, 6, 25, 4, 2, 
2021/2/22, 21, 11, 28, 4, 2, 
2021/2/23, 40, 25, 24, 7, 1, 
2021/2/24, 78, 30, 19, 12, 1, 
2021/2/25, 91, 30, 24, 9, 1, 
2021/2/26, 90, 37, 29, 3, 1, 
2021/2/27, 106, 36, 31, 1, 1, 
2021/2/28, 103, 30, 31, 2, 2, 
2021/3/1, 86, 37, 29, 4, 2, 
2021/3/2, 104, 41, 29, 6, 1, 
2021/3/3, 113, 41, 31, 7, 1, 
2021/3/4, 116, 39, 26, 11, 1, 
2021/3/5, 111, 37, 33, 3, 1, 
2021/3/6, 109, 28, 25, , 1, 
2021/3/7, 87, 14, 16, 5, , 
2021/3/8, 55, 14, 23, 6, 1, 
2021/3/9, 51, 23, 28, 6, 1, 
2021/3/10, 74, 26, 30, 10, 1, 
2021/3/11, 77, 18, 30, 5, 1, 
2021/3/12, 59, 15, 32, 2, 2, 
2021/3/13, 55, 8, 31, 5, 2, 
2021/3/14, 30, 13, 34, 7, 1, 
2021/3/15, 47, 19, 34, 10, 2, 
2021/3/16, 64, 20, 34, 10, 2, 
2021/3/17, 65, 9, 23, 5, 1, 
2021/3/18, 37, 9, 31, 1, 1, 
2021/3/19, 36, 9, 36, 1, , 
2021/3/20, 35, 9, 35, 3, 1, 
2021/3/21, 36, 10, 31, 8, 1, 
2021/3/22, 34, 19, 31, 8, 2, 
2021/3/23, 66, 27, 38, 9, 1, 
2021/3/24, 85, 35, 42, 8, 1, 
2021/3/25, 104, 45, 36, 11, 1, 
2021/3/26, 132, 32, 34, 4, , 
2021/3/27, 95, 14, 36, 2, , 
2021/3/28, 53, 18, 11, 10, , 
2021/3/29, 63, 23, 34, 9, 1, 
2021/3/30, 73, 28, 35, 8, , 
2021/3/31, 85, 23, 37, 9, 1, 
2020/10/1, 22, 14, 25, 3, , 
2020/10/2, 18, 1, 28, 3, , 
2020/10/3, 7, 3, 29, 2, 1, 
2020/10/4, 12, 2, 23, 9, 1, 
2020/10/5, 8, 3, 26, 12, 1, 
2020/10/6, 12, 3, 22, 11, 1, 
2020/10/7, 12, 6, 25, 10, 1, 
2020/10/8, 28, 7, 28, 4, 1, 
2020/10/9, 33, 9, 29, 4, 1, 
2020/10/10, 38, 3, 30, 2, 1, 
2020/10/11, 13, 2, 31, 4, 1, 
2020/10/12, 11, 4, 27, 9, 1, 
2020/10/13, 18, 8, 16, 13, 2, 
2020/10/14, 33, 2, 26, 4, 2, 
2020/10/15, 10, 8, 31, 9, 1, 
2020/10/16, 31, 9, 32, 6, , 
2020/10/17, 37, 6, 38, 5, 1, 
2020/10/18, 28, 8, 30, 11, 2, 
2020/10/19, 34, 11, 31, 10, 2, 
2020/10/20, 45, 16, 26, 13, 2, 
2020/10/21, 59, 16, 8, 18, 2, 
2020/10/22, 61, 5, 25, 7, 1, 
2020/10/23, 21, 4, 26, 4, 1, 
2020/10/24, 17, 5, 28, 1, , 
2020/10/25, 20, 2, 26, 3, , 
2020/10/26, 9, 5, 24, 6, , 
2020/10/27, 21, 7, 20, 13, 1, 
2020/10/28, 29, 11, 22, 13, 2, 
2020/10/29, 46, 18, 25, 14, 2, 
2020/10/30, 66, 22, 28, 10, 1, 
2020/10/31, 76, 18, 25, 7, 1, 
2020/11/1, 65, 22, 24, 13, 1, 
2020/11/2, 76, 24, 26, 12, 1, 
2020/11/3, 78, 2, 26, 5, 1, 
2020/11/4, 11, 5, 24, 3, 1, 
2020/11/5, 24, 17, 24, 5, 1, 
2020/11/6, 55, 9, 21, 6, , 
2020/11/7, 27, 5, 13, 9, 1, 
2020/11/8, 15, 9, 17, 11, 1, 
2020/11/9, 19, 12, 18, 11, 1, 
2020/11/10, 35, 22, 23, 11, 1, 
2020/11/11, 74, 22, 16, 13, 2, 
2020/11/12, 73, 26, 16, 14, 2, 
2020/11/13, 83, 39, 15, 11, 2, 
2020/11/14, 115, 16, 17, 4, 1, 
2020/11/15, 52, 11, 15, 9, 2, 
2020/11/16, 41, 22, 17, 11, 2, 
2020/11/17, 74, 33, 17, 13, 1, 
2020/11/18, 99, 32, 22, 12, 1, 
2020/11/19, 97, 17, 18, 13, 2, 
2020/11/20, 58, 15, 21, 9, 1, 
2020/11/21, 53, 17, 24, 7, 1, 
2020/11/22, 62, 19, 25, 10, 1, 
2020/11/23, 67, 31, 13, 14, 1, 
2020/11/24, 95, 35, 18, 16, 1, 
2020/11/25, 104, 23, 26, 9, 1, 
2020/11/26, 79, 15, 30, 5, 2, 
2020/11/27, 53, , , , , 
2020/11/30, 38, 14, 17, 12, 1, 
2020/12/1, 49, 8, 35, 9, 1, 
2020/12/2, 29, 11, 31, 10, 1, 
2020/12/3, 40, 6, 33, 5, , 
2020/12/4, 26, 5, 33, 3, 1, 
2020/12/5, 21, 6, 33, 1, 1, 
2020/12/6, 20, 4, 32, 2, 1, 
2020/12/7, 15, , , , , 
2020/12/10, 17, 3, 27, 2, 2, 
2020/12/11, 12, 8, 31, 3, 1, 
2020/12/12, 27, 14, 22, 6, 1, 
2020/12/13, 52, 33, 5, 16, 2, 
2020/12/14, 97, 18, 23, 10, 1, 
2020/12/15, 57, 16, 14, 16, 1, 
2020/12/16, 56, 18, 14, 15, 2, 
2020/12/17, 62, 22, 11, 16, 1, 
2020/12/18, 74, 19, 26, 8, 1, 
2020/12/19, 66, 11, 21, 7, 1, 
2020/12/20, 42, 20, 9, 13, 1, 
2020/12/21, 65, 26, 12, 12, 2, 
2020/12/22, 83, 31, 10, 12, 1, 
2020/12/23, 95, 13, 17, 10, 2, 
2020/12/24, 53, 5, 27, 1, 1, 
2020/12/25, 22, 10, 27, 7, , 
2020/12/26, 30, 22, 14, 5, 1, 
2020/12/27, 76, , , , , 
2020/12/31, 30, 3, 28, 2, 1, 
2021/1/1, 15, 3, 28, 3, 1, 
2021/1/2, 15, 4, 25, 2, 1, 
2021/1/3, 17, 10, 23, 5, 1, 
2020/7/1, 67, 18, 28, 2, 1, 
2020/7/2, 65, 9, 24, 1, 1, 
2020/7/3, 39, 8, 25, 1, 1, 
2020/7/4, 46, 9, 27, 2, 1, 
2020/7/5, 39, 14, 28, 6, 1, 
2020/7/6, 51, 8, 12, 5, 1, 
2020/7/7, 39, , , , , 
2020/7/10, 55, 17, 28, 1, 1, 
2020/7/11, 61, 14, 28, 2, 1, 
2020/7/12, 56, 14, 29, 3, 1, 
2020/7/13, 53, 15, 33, 4, 1, 
2020/7/14, 56, 14, 38, 4, 2, 
2020/7/15, 55, 10, 34, 6, , 
2020/7/16, 39, 11, 27, 4, 1, 
2020/7/17, 44, 11, 26, 2, , 
2020/7/18, 44, 11, 28, 1, , 
2020/7/19, 45, 11, 27, 3, 1, 
2020/7/20, 45, 12, 24, 4, 2, 
2020/7/21, 48, 10, 27, 4, 1, 
2020/7/22, 38, 9, 32, 5, 2, 
2020/7/23, 35, 13, 36, 4, 2, 
2020/7/24, 47, 8, 32, 2, 2, 
2020/7/25, 34, 10, 32, 1, 1, 
2020/7/26, 45, 12, 33, 4, 1, 
2020/7/27, 46, 13, 32, 4, 1, 
2020/7/28, 49, 15, 28, 3, 1, 
2020/7/29, 57, 14, 35, 4, 1, 
2020/7/30, 54, 15, 32, 6, 1, 
2020/7/31, 56, 23, 33, 4, , 
2020/8/1, 75, 19, 27, 2, 1, 
2020/8/2, 69, 9, 24, 2, 1, 
2020/8/3, 34, 6, 23, 3, 1, 
2020/8/4, 26, 7, 25, 2, 1, 
2020/8/5, 28, 7, 23, 4, 1, 
2020/8/6, 26, , , , , 
2020/8/10, 27, 8, 30, 3, , 
2020/8/11, 38, 7, 38, 4, 1, 
2020/8/12, 32, 9, 37, 5, 2, 
2020/8/13, 35, 11, 31, 4, 1, 
2020/8/14, 46, 9, 31, 2, 1, 
2020/8/15, 41, 7, 34, 2, 1, 
2020/8/16, 28, 8, 34, 4, 1, 
2020/8/17, 30, 8, 31, 3, 1, 
2020/8/18, 34, 8, 32, 5, 1, 
2020/8/19, 33, 5, 33, 4, 1, 
2020/8/20, 19, 7, 30, 4, 1, 
2020/8/21, 29, 13, 26, 2, 1, 
2020/8/22, 49, 11, 27, 2, 1, 
2020/8/23, 44, 7, 27, 4, 1, 
2020/8/24, 31, 7, 29, 4, 1, 
2020/8/25, 30, 9, 32, 5, 2, 
2020/8/26, 35, 8, 35, 6, 1, 
2020/8/27, 32, 12, 35, 6, 1, 
2020/8/28, 49, 6, 25, 4, 1, 
2020/8/29, 26, 1, 29, 2, 1, 
2020/8/30, 8, 3, 29, 5, 1, 
2020/8/31, 12, 3, 29, 8, 1, 
2020/9/1, 15, 3, 34, 7, 1, 
2020/9/2, 16, 3, 34, 8, 1, 
2020/9/3, 15, 4, 36, 7, 1, 
2020/9/4, 17, 6, 37, 4, 1, 
2020/9/5, 29, 8, 38, 4, 1, 
2020/9/6, 35, 6, 30, 4, 1, 
2020/9/7, 28, 3, 32, 6, 1, 
2020/9/8, 14, 6, 41, 7, 2, 
2020/9/9, 26, 8, 35, 10, 1, 
2020/9/10, 35, 8, 40, 11, 1, 
2020/9/11, 36, 8, 44, 5, 1, 
2020/9/12, 33, 8, 37, 5, 1, 
2020/9/13, 33, 5, 40, 11, 2, 
2020/9/14, 22, 10, 36, 8, 1, 
2020/9/15, 42, 16, 34, 9, 1, 
2020/9/16, 62, 14, 35, 9, 1, 
2020/9/17, 56, 14, 23, 6, , 
2020/9/18, 57, 17, 28, 2, 1, 
2020/9/19, 63, 17, 30, 2, 1, 
2020/9/20, 63, 4, 33, 8, 1, 
2020/9/21, 15, 4, 36, 6, 2, 
2020/9/22, 19, 6, 14, 9, 3, 
2020/9/23, 23, 7, 22, 5, 1, 
2020/9/24, 15, 2, 28, 2, 1, 
2020/9/25, 8, 1, 27, 1, 1, 
2020/9/26, 8, 2, 31, 3, 1, 
2020/9/27, 9, 3, 30, 8, 1, 
2020/9/28, 9, 2, 32, 10, 1, 
2020/9/29, 11, 3, 32, 9, 1, 
2020/9/30, 15, 8, 34, 7, 1, 
2020/4/1, 14, 9, 35, 2, 2, 
2020/4/2, 34, 14, 32, 3, 2, 
2020/4/3, 53, 17, 37, 2, 2, 
2020/4/4, 62, 17, 38, 2, 2, 
2020/4/5, 62, 20, 40, 3, 2, 
2020/4/6, 73, 20, 43, 2, 2, 
2020/4/7, 70, 23, 42, 3, 2, 
2020/4/8, 77, 23, 41, 3, 2, 
2020/4/9, 77, 30, 41, 2, 2, 
2020/4/10, 94, 24, 39, 2, 2, 
2020/4/11, 80, 25, 44, 1, 4, 
2020/4/12, 83, 31, 38, 1, 3, 
2020/4/13, 76, , , , , 
2020/4/14, 54, , , , , 
2020/4/15, 77, 35, 8, 5, 3, 
2020/4/16, 85, , , , , 
2020/4/17, 90, , , , , 
2020/4/18, 88, , , , , 
2020/4/19, 41, , , , , 
2020/4/20, 37, 6, 23, 4, 1, 
2020/4/21, 26, 6, 34, 2, , 
2020/4/22, 25, 21, 32, 4, 1, 
2020/4/23, 71, 21, 37, 5, 1, 
2020/4/24, 73, 18, 38, 2, 1, 
2020/4/25, 67, 20, 34, 2, 1, 
2020/4/26, 70, 14, 30, 3, 1, 
2020/4/27, 53, 7, 19, 2, 2, 
2020/4/28, 30, 6, 31, 3, 1, 
2020/4/29, 22, 7, 29, 2, 1, 
2020/4/30, 24, 6, 24, , 2, 
2020/5/1, 20, 6, 23, 1, 2, 
2020/5/2, 24, 9, 33, 2, 1, 
