date, pm25, pm10, o3, no2, so2, co
2021/10/28, 47, 11, 30, 9, 1, 
2021/10/29, 36, 4, 17, 10, 1, 
2021/10/30, 18, 2, 21, 10, 1, 
2021/10/31, 9, 2, 31, 7, 1, 
2021/11/1, 9, 2, 26, 6, 1, 
2021/11/2, 9, 1, 31, 4, 1, 
2021/11/3, 7, 1, 28, 2, 1, 
2021/11/4, 7, 1, 28, 1, 1, 
2021/11/5, 5, 1, 29, 1, 1, 
2021/11/6, 7, 3, 31, 1, 1, 
2021/11/7, 6, 3, 31, 1, 1, 
2021/11/8, 7, 6, 31, 7, 1, 
2021/11/9, 17, 4, 30, 3, 1, 
2021/11/10, 16, 4, 31, 4, 1, 
2021/11/11, 14, 4, 28, 5, 1, 
2021/11/12, 13, 8, 22, 7, 1, 
2021/11/13, 30, 3, 29, 3, 1, 
2021/11/14, 14, 2, 27, 1, 1, 
2021/11/15, 9, 4, 28, 3, 1, 
2021/11/16, 14, 5, 30, 5, 1, 
2021/11/17, 18, 8, 24, 4, 1, 
2021/11/18, 29, 8, 29, 5, 1, 
2021/11/19, 32, 9, 16, 6, 1, 
2021/11/20, 37, 5, 26, 6, 1, 
2021/11/21, 19, 6, 21, 6, 1, 
2021/11/22, 23, 2, 27, 2, , 
2021/11/23, 11, 1, 24, 1, 1, 
2021/11/24, 8, 1, 26, 1, 1, 
2021/11/25, 6, 1, 26, 1, 1, 
2021/11/26, 6, 1, 29, 1, 1, 
2021/11/27, 6, 1, 30, 1, 1, 
2021/11/28, 5, , 29, 1, 1, 
2021/11/30, 16, 3, 27, 2, , 
2021/12/1, 14, 2, 28, 1, 1, 
2021/12/2, 6, 2, 27, 1, 1, 
2021/12/3, 5, 1, 28, 1, 1, 
2021/12/4, 6, 1, 30, 1, 1, 
2021/12/5, 5, 1, 29, 1, 1, 
2021/12/6, 7, 1, 28, 1, 1, 
2021/12/7, 7, 1, 32, , 1, 
2021/12/8, 5, 2, 28, 2, 1, 
2021/12/9, 8, 1, 31, 1, 1, 
2021/12/10, 6, 1, 31, , 1, 
2021/12/11, 8, , , , , 
2021/12/13, 27, 7, 22, 6, 1, 
2021/12/14, 30, 7, 25, 7, 1, 
2021/12/15, 24, 2, 13, 6, 1, 
2021/12/16, 11, 8, 24, 7, 2, 
2021/12/17, 34, , , , , 
2021/12/20, 35, 11, 22, 7, 1, 
2021/12/21, 31, 16, 14, 9, 1, 
2021/12/22, 51, 10, 17, 7, 1, 
2021/12/23, 41, 5, 14, 7, 1, 
2021/12/24, 20, 2, 24, 5, 1, 
2021/12/25, 11, 1, 24, 4, 1, 
2021/12/26, 8, 2, 30, 2, 1, 
2021/12/27, 8, 3, 27, 2, 1, 
2021/12/28, 9, 2, 27, 1, 1, 
2021/12/29, 7, 5, 23, 5, 1, 
2021/12/30, 19, 6, 22, 5, , 
2021/12/31, 17, 3, 23, 4, , 
2022/1/1, 10, 5, 21, 7, 1, 
2022/1/2, 12, 8, 21, 8, 1, 
2021/7/1, 26, 8, 18, 2, 1, 
2021/7/2, 31, 17, 42, 3, 1, 
2021/7/3, 45, 8, 39, 1, 1, 
2021/7/4, 17, 16, 43, 5, 1, 
2021/7/5, 34, 10, 34, 2, 1, 
2021/7/6, 17, 8, 35, 2, 1, 
2021/7/7, 19, 8, 37, , 1, 
2021/7/8, 15, 9, 38, 1, 1, 
2021/7/9, 23, 10, 40, 1, 1, 
2021/7/10, 25, 13, 38, 2, 1, 
2021/7/11, 24, 26, 40, 1, 1, 
2021/7/12, 34, 10, 27, 1, 1, 
2021/7/13, 12, 8, 38, , 1, 
2021/7/14, 12, 8, 37, 2, 1, 
2021/7/15, 18, 9, 41, 2, 1, 
2021/7/16, 22, 11, 37, 2, 1, 
2021/7/17, 32, 11, 43, 1, 1, 
2021/7/18, 33, 12, 42, 2, 1, 
2021/7/19, 26, 16, 52, 3, 1, 
2021/7/20, 28, 17, 49, 4, 1, 
2021/7/21, 41, 12, 52, 4, 1, 
2021/7/22, 24, 21, 53, 5, 1, 
2021/7/23, 30, 26, 45, 5, 1, 
2021/7/24, 41, 15, 38, 3, 1, 
2021/7/25, 39, 7, 34, 2, 1, 
2021/7/26, 28, 10, 44, 4, 1, 
2021/7/27, 33, 10, 41, 5, 1, 
2021/7/28, 33, 12, 43, 5, 1, 
2021/7/29, 39, 16, 45, 6, 1, 
2021/7/30, 44, 20, 35, 4, 1, 
2021/7/31, 61, 5, 34, , 1, 
2021/8/1, 12, 6, 39, , 1, 
2021/8/2, 17, 8, 41, 1, 1, 
2021/8/3, 18, 9, 43, 2, 1, 
2021/8/4, 20, 10, 47, 3, 1, 
2021/8/5, 27, 13, 44, 5, 1, 
2021/8/6, 35, 11, 42, 2, 1, 
2021/8/7, 24, 8, 21, 2, 1, 
2021/8/8, 26, 13, 30, 3, 1, 
2021/8/9, 35, 8, 10, 3, , 
2021/8/10, 25, 34, 36, 5, 1, 
2021/8/11, 48, 31, 23, 2, 1, 
2021/8/12, 57, 37, 20, 4, 1, 
2021/8/13, 63, 26, 22, 5, 1, 
2021/8/14, 59, 27, 22, 9, 1, 
2021/8/15, 53, 30, 15, 6, 1, 
2021/8/16, 59, 14, 10, 5, 1, 
2021/8/17, 51, 7, 9, 4, 1, 
2021/8/18, 27, 9, 35, , 1, 
2021/8/19, 29, 9, 36, 1, 1, 
2021/8/20, 30, 10, 36, 1, 1, 
2021/8/21, 34, 10, 37, 2, 1, 
2021/8/22, 29, 9, 36, 3, 1, 
2021/8/23, 29, 8, 37, 1, 1, 
2021/8/24, 27, 5, 43, , 1, 
2021/8/25, 17, 8, 41, , 1, 
2021/8/26, 30, 11, 62, 2, 1, 
2021/8/27, 34, 11, 43, 2, 1, 
2021/8/28, 40, 10, 41, , 1, 
2021/8/29, 38, 31, 32, 9, 4, 
2021/8/30, 70, 23, 30, 21, 2, 
2021/8/31, 31, 8, 30, 2, 1, 
2021/9/1, 28, 5, 39, 2, 1, 
2021/9/2, 15, 8, 36, 1, 1, 
2021/9/3, 25, 12, 41, 2, 1, 
2021/9/4, 42, 12, 35, 1, 1, 
2021/9/5, 40, 14, 29, 1, , 
2021/9/6, 46, 12, 35, 2, , 
2021/9/7, 40, 10, 39, 3, 1, 
2021/9/8, 27, 6, 39, 1, 1, 
2021/9/9, 21, 5, 33, 1, 1, 
2021/9/10, 16, 9, 15, , 1, 
2021/9/11, 34, , , , , 
2021/9/13, 72, 7, 22, 4, 1, 
2021/9/14, 21, 7, 30, 5, 1, 
2021/9/15, 21, 2, 35, , 1, 
2021/9/16, 6, 6, 37, 1, 1, 
2021/9/17, 18, 9, 38, , 1, 
2021/9/18, 29, 4, 32, , 1, 
2021/9/19, 13, 4, 34, , 1, 
2021/9/20, 14, 2, 28, , 1, 
2021/9/21, 6, 2, 34, , 1, 
2021/9/22, 9, 4, 38, , 1, 
2021/9/23, 13, 8, 28, , 1, 
2021/9/24, 28, 15, 29, , 1, 
2021/9/25, 47, 8, 39, 1, 1, 
2021/9/26, 26, 8, 38, 2, 1, 
2021/9/27, 25, 9, 39, 3, , 
2021/9/28, 31, 10, 36, , 1, 
2021/9/29, 32, 8, 29, 1, 1, 
2021/9/30, 25, 18, 33, 2, 1, 
2021/4/1, 29, , , , , 
2021/4/5, 46, 13, 45, 1, 1, 
2021/4/6, 29, 10, 39, 2, 1, 
2021/4/7, 29, 10, 27, 3, 1, 
2021/4/8, 36, 8, 36, 2, 1, 
2021/4/9, 31, 20, 20, 3, 1, 
2021/4/10, 63, 7, 26, 1, , 
2021/4/11, 25, 4, 40, 1, 1, 
2021/4/12, 17, 10, 28, 2, 1, 
2021/4/13, 44, 13, 31, 2, 1, 
2021/4/14, 46, 8, 34, 2, 1, 
2021/4/15, 30, 6, 26, 1, 1, 
2021/4/16, 24, 11, 42, 1, 1, 
2021/4/17, 38, 10, 47, 1, 1, 
2021/4/18, 40, 11, 53, 2, 1, 
2021/4/19, 35, 14, 41, 3, 1, 
2021/4/20, 49, 11, 30, 3, 1, 
2021/4/21, 45, 4, 24, 2, 1, 
2021/4/22, 17, 8, 38, 2, 1, 
2021/4/23, 32, 13, 32, 2, 1, 
2021/4/24, 52, 8, 40, 2, , 
2021/4/25, 26, 11, 22, 3, 1, 
2021/4/26, 39, 11, 21, 3, 1, 
2021/4/27, 43, 8, 19, 3, 1, 
2021/4/28, 30, 5, 30, 2, 1, 
2021/4/29, 17, 10, 32, 3, 1, 
2021/4/30, 36, 8, 17, 2, 1, 
2021/5/1, 34, 6, 38, 1, , 
2021/5/2, 20, 11, 32, 2, 1, 
2021/5/3, 37, 11, 32, 4, 1, 
2021/5/4, 36, 9, 38, 3, 1, 
2021/5/5, 30, 11, 42, 3, 1, 
2021/5/6, 31, 7, 33, 3, 1, 
2021/5/7, 15, 17, 24, 7, 1, 
2021/5/8, 54, 11, 32, 6, 1, 
2021/5/9, 38, 3, 37, 3, 1, 
2021/5/10, 9, 3, 41, 2, 1, 
2021/5/11, 8, 3, 41, 2, , 
2021/5/12, 7, 4, 37, 2, 1, 
2021/5/13, 10, 4, 40, 3, 1, 
2021/5/14, 8, 7, 27, 5, 1, 
2021/5/15, 12, 3, 13, 5, 1, 
2021/5/16, 9, 18, 13, 5, 1, 
2021/5/17, 47, 19, 33, 7, 1, 
2021/5/18, 46, 13, 37, 6, 1, 
2021/5/19, 33, 10, 49, 6, 1, 
2021/5/20, 29, 11, 49, 6, 1, 
2021/5/21, 27, 14, 40, 5, 1, 
2021/5/22, 42, 6, 27, 5, 1, 
2021/5/23, 22, 4, 39, 5, 1, 
2021/5/24, 13, 9, 50, 3, 1, 
2021/5/25, 23, 10, 40, 1, 1, 
2021/5/26, 34, 8, 36, 2, 1, 
2021/5/27, 26, 8, 48, 2, 1, 
2021/5/28, 26, 8, 47, 3, 1, 
2021/5/29, 19, 9, 46, 2, , 
2021/5/30, 20, 8, 44, 2, , 
2021/5/31, 19, 8, 14, 3, 1, 
2021/6/1, 25, 9, 9, 4, 1, 
2021/6/2, 27, 9, 34, 3, 1, 
2021/6/3, 30, 15, 30, 3, 1, 
2021/6/4, 50, , , , , 
2021/6/7, 35, 12, 9, 4, , 
2021/6/8, 40, 17, 30, 7, 1, 
2021/6/9, 51, 15, 36, 8, 2, 
2021/6/10, 46, , , , , 
2021/6/14, 22, 25, 37, 3, 1, 
2021/6/15, 36, 14, 38, 4, 1, 
2021/6/16, 40, 6, 39, 1, 1, 
2021/6/17, 17, 9, 42, 2, 1, 
2021/6/18, 27, 14, 27, 2, 1, 
2021/6/19, 45, 10, 30, 1, 1, 
2021/6/20, 29, 4, 11, 2, 1, 
2021/6/21, 13, 5, 37, 1, 1, 
2021/6/22, 9, 3, 33, 1, 1, 
2021/6/23, 11, 5, 38, 1, 1, 
2021/6/24, 12, 5, 41, 2, 1, 
2021/6/25, 14, 7, 32, 1, 1, 
2021/6/26, 22, 9, 44, 2, 1, 
2021/6/27, 19, 10, 37, 2, 1, 
2021/6/28, 25, 9, 39, 1, 1, 
2021/6/29, 21, 10, 38, 1, 1, 
2021/6/30, 32, 10, 39, 1, 1, 
2021/1/4, 12, 3, 28, , 2, 
2021/1/5, 12, 5, 26, 3, 1, 
2021/1/6, 22, 7, 23, 2, , 
2021/1/7, 30, 5, 26, 1, 1, 
2021/1/8, 22, 3, 27, 1, , 
2021/1/9, 16, 3, 28, 2, 1, 
2021/1/10, 14, 4, 34, , 1, 
2021/1/11, 20, 1, 35, 1, 2, 
2021/1/12, 7, 2, 23, 6, 1, 
2021/1/13, 10, 1, 28, 6, 2, 
2021/1/14, 6, 2, 27, 4, 1, 
2021/1/15, 8, 1, 28, 3, 1, 
2021/1/16, 6, 2, 26, 5, , 
2021/1/17, 7, 4, 24, 6, , 
2021/1/18, 26, 7, 26, 7, 1, 
2021/1/19, 27, 6, 37, 4, 1, 
2021/1/20, 23, 2, 32, 4, 1, 
2021/1/21, 9, 1, 38, 3, 1, 
2021/1/22, 5, , , , , 
2021/1/24, 5, 1, 28, 2, 1, 
2021/1/25, 9, 7, 23, 4, 1, 
2021/1/26, 27, 1, 25, 2, 1, 
2021/1/27, 7, 3, 19, 4, 1, 
2021/1/28, 10, 3, 20, 3, 1, 
2021/1/29, 12, 2, 37, 1, 1, 
2021/1/30, 8, 2, 39, , 1, 
2021/1/31, 6, 5, 38, 1, 1, 
2021/2/1, 13, 4, 23, 3, 1, 
2021/2/2, 14, 10, 17, 5, 1, 
2021/2/3, 29, 11, 22, 5, 1, 
2021/2/4, 39, 30, 23, 4, 1, 
2021/2/5, 73, 23, 33, 1, 1, 
2021/2/6, 49, 4, 35, 1, 1, 
2021/2/7, 8, 2, 37, 1, 1, 
2021/2/8, 6, 1, 37, , 1, 
2021/2/9, 6, 2, 35, , 1, 
2021/2/10, 11, 2, 25, 1, 1, 
2021/2/11, 8, 2, 37, 1, 1, 
2021/2/12, 7, 3, 38, , 1, 
2021/2/13, 10, 8, 33, 2, , 
2021/2/14, 29, 9, 22, 2, 1, 
2021/2/15, 32, 14, 20, 4, 1, 
2021/2/16, 49, 16, 30, 4, 1, 
2021/2/17, 44, 23, 29, 5, 1, 
2021/2/18, 65, 46, 34, 3, 1, 
2021/2/19, 72, 28, 38, 3, 1, 
2021/2/20, 76, , 32, 3, 1, 
2021/2/22, 85, 12, 25, 2, 1, 
2021/2/23, 38, 26, 22, 3, 1, 
2021/2/24, 64, 23, 29, 3, 1, 
2021/2/25, 61, 30, 27, 2, 1, 
2021/2/26, 76, 30, 34, 2, 1, 
2021/2/27, 70, 26, 24, 3, 1, 
2021/2/28, 70, 23, 32, 2, 1, 
2021/3/1, 61, 24, 27, 2, 1, 
2021/3/2, 64, 31, 24, 3, 1, 
2021/3/3, 75, 33, 36, 3, 1, 
2021/3/4, 79, 32, 35, 4, 1, 
2021/3/5, 77, 33, 31, 3, 1, 
2021/3/6, 83, 15, 22, 2, 1, 
2021/3/7, 52, 10, 16, 1, 1, 
2021/3/8, 34, 12, 29, 2, 1, 
2021/3/9, 39, 14, 37, 3, 1, 
2021/3/10, 49, 9, 32, 2, 1, 
2021/3/11, 25, 9, 27, 2, 1, 
2021/3/12, 28, 9, 38, 1, 1, 
2021/3/13, 30, 4, 38, , 1, 
2021/3/14, 11, 7, 43, 1, 1, 
2021/3/15, 21, 6, 43, 3, 1, 
2021/3/16, 19, 5, 42, , 1, 
2021/3/17, 10, 5, 37, 2, 1, 
2021/3/18, 19, 4, 40, , 1, 
2021/3/19, 18, 4, 42, , 1, 
2021/3/20, 15, 6, 41, , 1, 
2021/3/21, 23, 5, 38, 4, 1, 
2021/3/22, 19, 11, 41, 2, 1, 
2021/3/23, 32, 16, 43, 3, 1, 
2021/3/24, 54, 17, 47, 3, 1, 
2021/3/25, 51, 23, 39, 4, 1, 
2021/3/26, 67, 22, 35, 3, 1, 
2021/3/27, 59, 12, 44, 2, , 
2021/3/28, 38, 7, 24, 2, , 
2021/3/29, 24, 20, 48, 3, 1, 
2021/3/30, 41, 15, 51, 1, 1, 
2021/3/31, 36, 13, 47, 1, 1, 
2020/10/1, 29, 5, 26, , 1, 
2020/10/2, 10, 1, 27, , 1, 
2020/10/3, 9, 2, 28, , 1, 
2020/10/4, 9, 3, 26, 6, 1, 
2020/10/5, 7, 6, 34, 6, 1, 
2020/10/6, 9, 5, 34, 7, 1, 
2020/10/7, 11, 6, 41, 10, 1, 
2020/10/8, 17, 10, 41, 8, 1, 
2020/10/9, 31, 11, 36, 7, 1, 
2020/10/10, 38, 7, 40, 3, 1, 
2020/10/11, 8, 3, 40, 3, 1, 
2020/10/12, 8, 5, 37, 9, 1, 
2020/10/13, 9, 4, 36, 4, 1, 
2020/10/14, 7, 5, 32, 1, 1, 
2020/10/15, 7, 10, 39, 5, 1, 
2020/10/16, 38, 11, 38, 2, 1, 
2020/10/17, 34, 8, 41, 3, 1, 
2020/10/18, 21, 8, 42, 3, 1, 
2020/10/19, 25, 12, 41, 4, 1, 
2020/10/20, 38, 15, 35, 5, 1, 
2020/10/21, 40, 14, 23, 8, 1, 
2020/10/22, 36, 3, 32, 4, 1, 
2020/10/23, 11, 3, 31, 2, 1, 
2020/10/24, 11, 3, 33, 1, 1, 
2020/10/25, 10, 2, 31, 1, 1, 
2020/10/26, 7, 4, 31, 5, 1, 
2020/10/27, 11, 6, 31, 5, 1, 
2020/10/28, 15, 6, 31, 5, 1, 
2020/10/29, 21, 10, 31, 7, 1, 
2020/10/30, 29, 11, 32, 7, 1, 
2020/10/31, 32, 13, 33, 6, 1, 
2020/11/1, 32, 12, 29, 9, 1, 
2020/11/2, 31, 11, 32, 6, 1, 
2020/11/3, 37, 1, 28, 4, 1, 
2020/11/4, 8, 3, 26, 2, 1, 
2020/11/5, 14, 11, 25, 2, 1, 
2020/11/6, 36, 6, 25, 1, 1, 
2020/11/7, 22, 3, 28, 1, 1, 
2020/11/8, 11, 6, 28, 5, 1, 
2020/11/9, 25, 7, 28, 4, 1, 
2020/11/10, 24, 8, 29, 4, 1, 
2020/11/11, 29, 7, 28, 5, 1, 
2020/11/12, 25, 12, 27, 6, 1, 
2020/11/13, 43, 13, 22, 5, 1, 
2020/11/14, 48, 3, 24, 3, 1, 
2020/11/15, 11, 4, 24, 3, 1, 
2020/11/16, 16, 10, 23, 6, 1, 
2020/11/17, 35, 13, 24, 5, 1, 
2020/11/18, 46, 9, 29, 5, 1, 
2020/11/19, 27, 3, 31, 2, 1, 
2020/11/20, 12, 7, 30, 4, 1, 
2020/11/21, 22, 6, 29, 4, 1, 
2020/11/22, 21, 9, 30, 5, 1, 
2020/11/23, 33, 12, 27, 7, 1, 
2020/11/24, 44, 15, 28, 7, 1, 
2020/11/25, 48, 11, 26, 8, 1, 
2020/11/26, 40, 5, 34, 4, 1, 
2020/11/27, 18, , , , , 
2020/11/30, 28, 3, 33, 5, 1, 
2020/12/1, 12, 2, 30, 1, , 
2020/12/2, 8, 2, 31, 5, 2, 
2020/12/3, 11, 3, 30, 2, 1, 
2020/12/4, 13, 2, 28, , 1, 
2020/12/5, 11, 2, 29, , 1, 
2020/12/6, 11, 2, 31, , 1, 
2020/12/7, 9, , , , , 
2020/12/10, 9, 1, 29, 4, 1, 
2020/12/11, 6, 3, 33, 1, 1, 
2020/12/12, 10, 5, 33, 10, 1, 
2020/12/13, 18, 11, 16, 9, 1, 
2020/12/14, 35, 2, 32, 3, , 
2020/12/15, 10, 6, 28, 5, 1, 
2020/12/16, 22, 7, 29, 6, 1, 
2020/12/17, 24, 10, 26, 10, 1, 
2020/12/18, 35, 8, 27, 6, 1, 
2020/12/19, 29, 6, 26, 3, 1, 
2020/12/20, 22, 2, 26, 5, 1, 
2020/12/21, 8, 8, 15, 11, , 
2020/12/22, 29, 7, 23, 8, , 
2020/12/23, 24, 5, 26, 4, , 
2020/12/24, 20, 2, 31, , , 
2020/12/25, 6, 2, 32, , 2, 
2020/12/27, 13, , , , , 
2020/12/31, 5, 2, 32, , 1, 
2021/1/1, 11, 3, 30, , , 
2021/1/2, 8, 2, 29, , 2, 
2021/1/3, 9, 3, 28, 1, 1, 
2020/7/1, 45, 16, 35, 4, , 
2020/7/2, 43, 11, 29, 2, , 
2020/7/3, 29, 14, 21, 1, 1, 
2020/7/4, 35, 13, 35, 1, 1, 
2020/7/5, 26, 6, 36, 1, 1, 
2020/7/6, 21, 2, 14, 2, , 
2020/7/10, 21, 13, 35, 1, 1, 
2020/7/11, 34, 11, 32, , 1, 
2020/7/12, 37, 12, 34, 2, 1, 
2020/7/13, 35, 11, 40, 3, 1, 
2020/7/14, 30, 9, 51, 1, 1, 
2020/7/15, 26, 9, 40, 1, 1, 
2020/7/16, 24, 10, 36, 2, 1, 
2020/7/17, 32, 9, 33, 1, 1, 
2020/7/18, 30, 8, 34, 1, 1, 
2020/7/19, 19, 11, 34, 2, 1, 
2020/7/20, 31, 14, 39, 2, 1, 
2020/7/21, 25, 10, 38, 2, 1, 
2020/7/22, 13, 8, 47, 1, 1, 
2020/7/23, 14, 12, 44, 2, 1, 
2020/7/24, 18, 11, 40, 3, 1, 
2020/7/25, 20, 10, 40, 2, 1, 
2020/7/26, 22, 11, 45, 3, 1, 
2020/7/27, 34, 14, 46, 4, 1, 
2020/7/28, 32, 14, 40, 3, 1, 
2020/7/29, 33, 9, 43, 2, 1, 
2020/7/30, 27, 9, 47, 3, 1, 
2020/7/31, 30, 12, 44, 4, 1, 
2020/8/1, 41, 12, 31, 3, , 
2020/8/2, 41, 7, 27, 1, , 
2020/8/3, 24, 3, 27, , 1, 
2020/8/4, 12, 5, 31, 1, 1, 
2020/8/5, 18, , 34, 1, 1, 
2020/8/11, 28, 6, 37, 1, 1, 
2020/8/12, 21, 10, 45, 2, 1, 
2020/8/13, 39, 14, 35, 1, , 
2020/8/14, 45, 10, 34, 1, 1, 
2020/8/15, 37, 8, 34, , 1, 
2020/8/16, 22, 6, 38, 1, 1, 
2020/8/17, 19, 5, 36, 1, 1, 
2020/8/18, 17, 6, 41, 1, 1, 
2020/8/19, 18, 19, 40, 3, 1, 
2020/8/20, 23, 23, 41, 5, 2, 
2020/8/21, 31, 13, 32, 3, 1, 
2020/8/22, 36, 11, 30, 2, 1, 
2020/8/23, 34, 15, 31, 3, 1, 
2020/8/24, 40, 15, 26, 3, 1, 
2020/8/25, 27, 13, 26, 4, 1, 
2020/8/26, 29, 12, 25, 5, , 
2020/8/27, 33, 15, 23, 5, 1, 
2020/8/28, 41, 8, 13, 2, 1, 
2020/8/29, 20, 2, 18, 2, 1, 
2020/8/30, 7, 3, 19, 2, 1, 
2020/8/31, 6, 7, 21, 3, 1, 
2020/9/1, 13, 6, 34, 5, 1, 
2020/9/2, 11, 5, 32, 5, 1, 
2020/9/3, 13, 5, 34, 4, 1, 
2020/9/4, 13, 6, 33, 4, 1, 
2020/9/5, 17, 9, 35, 3, 1, 
2020/9/6, 24, 9, 24, 2, 1, 
2020/9/7, 18, 6, 15, 2, , 
2020/9/8, 18, 7, 35, 3, 1, 
2020/9/9, 20, 8, 40, 5, 1, 
2020/9/10, 24, 10, 47, 5, 1, 
2020/9/11, 26, 8, 45, 4, 1, 
2020/9/12, 24, 17, 40, 2, 1, 
2020/9/13, 25, 8, 41, 4, 1, 
2020/9/14, 23, 12, 37, 4, 1, 
2020/9/15, 36, 16, 40, 3, 1, 
2020/9/16, 48, 15, 35, 2, 1, 
2020/9/17, 46, 10, 21, 2, 1, 
2020/9/18, 34, 3, 29, , 1, 
2020/9/19, 7, 4, 31, 1, 1, 
2020/9/20, 11, 4, 34, 1, 1, 
2020/9/21, 12, 8, 34, 1, 1, 
2020/9/22, 29, 6, 17, 1, 1, 
2020/9/23, 22, 5, 26, 1, 1, 
2020/9/24, 11, 10, 29, , 1, 
2020/9/25, 12, 3, 25, , 1, 
2020/9/26, 7, 7, 29, , 1, 
2020/9/27, 11, 7, 33, 2, 1, 
2020/9/28, 12, 7, 35, 1, 1, 
2020/9/29, 14, 9, 37, 1, 1, 
2020/9/30, 27, 11, 38, , 1, 
2020/4/1, 10, 4, 30, , 1, 
2020/4/2, 14, 7, 33, , 1, 
2020/4/3, 27, 9, 36, , 1, 
2020/4/4, 33, 8, 36, , 1, 
2020/4/5, 33, 12, 40, , 1, 
2020/4/6, 46, 11, 35, , 1, 
2020/4/7, 47, 12, 42, , 1, 
2020/4/8, 47, 11, 43, , 1, 
2020/4/9, 46, 13, 38, 1, 1, 
2020/4/10, 53, 13, 44, , 1, 
2020/4/11, 53, 13, 48, , 1, 
2020/4/12, 52, 14, 24, 1, 1, 
2020/4/13, 48, , , , , 
2020/4/14, 27, , , , , 
2020/4/15, 24, 12, 17, , 1, 
2020/4/16, 45, , , , , 
2020/4/17, 61, , , , , 
2020/4/18, 48, , , , , 
2020/4/19, 18, , , , , 
2020/4/20, 15, 2, 29, , 1, 
2020/4/21, 12, 5, 28, , 1, 
2020/4/22, 25, 9, 32, 1, 1, 
2020/4/23, 35, 9, 38, , 1, 
2020/4/24, 36, 8, 39, , 1, 
2020/4/25, 33, 10, 28, , 1, 
2020/4/26, 39, 5, 32, , 1, 
2020/4/27, 16, 3, 35, 1, 1, 
2020/4/28, 16, 3, 32, , 1, 
2020/4/29, 13, 3, 32, , 1, 
2020/4/30, 9, 3, 24, , 1, 
2020/5/1, 8, 4, 26, 2, 1, 
2020/5/2, 12, 5, 27, 1, 1, 
2020/5/3, 12, 7, 33, 2, 1, 
2020/5/4, 21, 14, 32, 4, 1, 
2020/5/5, 38, 12, 39, 3, 1, 
2020/5/6, 30, 9, 37, 2, 1, 
2020/5/7, 29, 9, 34, 2, 1, 
2020/5/8, 29, 15, 32, 1, 1, 
2020/5/9, 53, 6, 30, , 1, 
2020/5/10, 22, 2, 32, , 1, 
2020/5/11, 6, 5, 30, , 1, 
2020/5/12, 21, 6, 33, 1, 1, 
2020/5/13, 24, 4, 31, 2, 1, 
2020/5/14, 17, 3, 30, , 1, 
2020/5/15, 10, 4, 25, , 1, 
2020/5/16, 14, 5, 30, 1, 1, 
2020/5/17, 20, 7, 39, 1, 1, 
2020/5/18, 24, 7, 34, 2, 1, 
2020/5/19, 26, 9, 41, 3, 1, 
2020/5/20, 23, 8, 41, 3, 1, 
2020/5/21, 23, 10, 49, 3, 1, 
2020/5/22, 27, 10, 46, 2, 1, 
2020/5/23, 27, 9, 31, 1, 1, 
2020/5/24, 30, 10, 26, 2, 1, 
2020/5/25, 35, 10, 37, 3, 1, 
2020/5/26, 37, 12, 44, 3, 1, 
2020/5/27, 28, 8, 40, 2, 1, 
2020/5/28, 21, 10, 47, 3, 1, 
2020/5/29, 21, 7, 43, 2, 1, 
2020/5/30, 19, 6, 41, 1, 1, 
2020/5/31, 16, 8, 43, 2, 1, 
2020/6/1, 22, 10, 42, 2, 1, 
2020/6/2, 29, 14, 41, 3, 1, 
2020/6/3, 43, , 33, 1, 1, 
2020/6/6, 9, , 29, 1, 1, 
2020/6/8, 13, 4, 36, 2, 1, 
2020/6/9, 13, 4, 38, 3, 1, 
2020/6/10, 16, 11, 39, 4, 1, 
2020/6/11, 23, 6, 29, , 1, 
2020/6/12, 10, 4, 35, 2, 1, 
2020/6/13, 9, 9, 39, 2, , 
2020/6/14, 18, 10, 40, 3, 1, 
2020/6/15, 24, 7, 33, 3, , 
2020/6/16, 24, 7, 28, 3, 1, 
2020/6/17, 25, 8, 34, 3, , 
2020/6/18, 26, 11, 31, 1, 1, 
2020/6/19, 41, , , , , 
2020/6/22, 21, , 33, 7, 1, 
2020/6/26, 17, 9, 43, 5, 1, 
2020/6/27, 24, 11, 38, 4, 1, 
2020/6/28, 35, 14, 39, 5, 1, 
2020/6/29, 43, 16, 34, 5, 1, 
2020/6/30, 44, 19, 46, 5, 1, 
2020/1/1, 50, , , , , 
2020/1/2, 39, , , , , 
2020/1/3, 55, , , , , 
2020/1/4, 10, , , , , 
2020/1/5, 20, 7, 13, 4, 1, 
2020/1/6, 26, 10, 19, 10, 2, 
2020/1/7, 43, 9, 25, 8, 1, 
2020/1/8, 35, 11, 26, 8, 1, 
2020/1/9, 43, 3, 31, 5, , 
2020/1/10, 14, 4, 29, 4, 1, 
2020/1/11, 17, 5, 30, 5, 1, 
2020/1/12, 19, 11, 27, 9, 2, 
2020/1/13, 32, 9, 26, 10, 2, 
2020/1/14, 28, 7, 28, 8, 2, 
2020/1/15, 23, 7, 28, 8, 1, 
2020/1/16, 24, 6, 32, 4, 1, 
2020/1/17, 17, 5, 30, 5, 1, 
2020/1/18, 18, 1, 29, 3, 1, 
2020/1/19, 7, 1, 28, 1, 1, 
2020/1/20, 6, 9, 25, 4, 1, 
2020/1/21, 35, 25, 26, 4, 1, 
2020/1/22, 60, 30, 21, 4, 1, 
2020/1/23, 66, 23, 26, 5, 1, 
